galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.slope,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.point_0.centre.centre_0,galaxies.source.point_0.centre.centre_1,       log_likelihood,          log_prior,          log_posterior,                weight
              0.009602446260424405,              0.002192769925348736,                 1.190689860346989,      2.0093329888398492,                     0.07894608677805556,                     0.11827157434932171,       0.024740698020882537,       0.010852033781926996,                    0.05406996290564084,                    0.06698967899365958,  -11.511878058252156, 1.2438736526677299,    -10.268004405584426, 4.934876031922735e-10
              0.009021375878716157,              0.005570750027272868,                1.2110210413312155,      2.2399167376989846,                     0.06561455369122178,                      0.0970018063118142,     -0.0026229386462069274,       -0.00887825440150628,                   0.055900207048748866,                    0.07511552897280256,  -12.826286855452278, 0.5377017648088483,     -12.28858509064343,1.3256710117247185e-10
               0.01259089523369509,             0.0031263763922137334,                 1.203352418377817,      2.0537859821680935,                     0.07827552715494863,                     0.11427933012538283,       0.025367840433258612,        0.01293318496784547,                   0.052556282714785935,                    0.06169642949657683,   -10.81290320971057, 1.2174741466570078,     -9.595429063053562, 9.927437624824778e-10
              0.004645139960393451,              0.007811537042156694,                1.2419305762800619,      2.1029994908955176,                      0.1373759800022435,                     0.15502223070241772,       0.027142045092087275,        0.03396186979309434,                    0.06268630875867279,                     0.0824423041390273,   -11.85080906845477,  1.062040387571721,    -10.788768680883049, 3.516255138537649e-10
             -0.013505704731258584,             -0.008075392621380515,                1.2078071693051915,      1.9675469751744668,                      0.1250351927552163,                     0.12599426344173442,       0.024196153656478977,        0.03713308330382802,                   0.037983299723124773,                    0.06879851712533737,  -11.540660676192411, 1.2314783146971315,     -10.30918236149528, 4.794862031213629e-10
             -0.007524913341650539,             -0.016642175457645528,                1.1586017779528412,      1.7864457568121985,                     0.12035353732973322,                     0.14294552883615308,        0.05691942690952761,       0.051652927272278985,                    0.03698779711002294,                     0.0443237632438426,  -12.261833966029235, 0.8413097897757857,     -11.42052417625345, 2.331173163744393e-10
             0.0054300067939492495,             0.0017672405528415865,                1.1878395171159264,      1.9660936563394737,                     0.10251927114693651,                     0.12178327471288344,        0.03281849868054202,       0.033100497346163514,                     0.0460283286109896,                   0.057836568895907256,   -12.70723055468862, 1.2602451196755937,    -11.446985435013026, 1.493280019592433e-10
            -0.0058565990330041295,              0.007671075548764232,                1.1921475788095743,      1.9451004037820325,                     0.10404890863185368,                     0.12008681134852164,        0.03359622940637682,        0.03467737838200834,                    0.03321885618223521,                    0.06432256940654835,  -11.718885030713787, 1.2471808620752216,    -10.471704168638565,4.0121232097332254e-10
            0.00038037096892903807,             -0.003528830478888742,                1.2143910657128116,      2.0269147597771853,                     0.10988495958888592,                     0.13541227287231264,        0.02799978723058882,        0.02529142849802802,                    0.05305724912263928,                    0.06748740991310463,   -10.63990854859895, 1.2095303304124703,      -9.43037821818648,1.1802331090993541e-09
               0.01035503135127075,              0.014606116466016311,                1.2173312172046786,      2.1723817553455778,                     0.10436647142986383,                      0.1268875857488232,       0.013739440594087264,       0.012693457159032737,                    0.06198703508892813,                     0.0849065593169087,  -10.708788472462427, 0.8482988978120194,     -9.860489574650407,1.1016753264091593e-09
