galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,galaxies.lens.mass.einstein_radius,    log_likelihood,         log_prior,     log_posterior,                weight
             -0.001246399419479864,             0.0008349491354089155,                    -0.05758203866229163,                  -0.0006778243475043824,        0.04861679676775099,        -0.0524407088536461,              -0.00013516654719760178,              -0.00042083525466570133,                       -0.10895043247340154,                      -0.051947541264853334,              1.225756016804147,                   0.09816181158302806,                0.9546294277353033,                 1.602208726041201, 6483.345346681335,1.4502365848365841, 6484.795583266172,1.5459020113704572e-10
            -0.0014319065053945597,             0.0006228010059848295,                    -0.05123657526454023,                     0.00098775320818931,        0.04998584082231444,       -0.04843755717366677,               -0.0009955795506439377,              -2.7059800941637276e-05,                       -0.11248232366034586,                       -0.04703435795767064,             1.2249824345041882,                   0.09796105672333921,                0.9213457727215781,                1.5984073928037155,6484.7410977717045,1.4562419661021542, 6486.197339737807, 6.242362125402247e-10
            -0.0008858557522104474,            -0.0014762443302303934,                    -0.05706060593181918,                  -0.0005115087883981642,        0.05014382964515485,       -0.05241442033698271,                0.0006755934038963031,               -0.0010621215266018798,                       -0.09312250702227598,                       -0.04385760624417378,             1.2744807733078152,                   0.09788825871722892,                0.8431759064129147,                 1.601809170192497, 6484.809798586823, 1.397348651794894, 6486.207147238618, 6.686292074986974e-10
            -0.0008525983363318781,              0.003324404378257981,                    -0.05169139873094274,                  -0.0029201134113717433,        0.04795226007119113,      -0.049578924791803536,               -0.0015747450142207823,                 0.003134160693005647,                       -0.11191410201051578,                        -0.0533599634127175,             1.2188199096946164,                   0.09873631440675962,                0.9214519986090868,                1.6008709695745307, 6483.376684419003,1.4634170232640478, 6484.840101442267,1.5951141543276006e-10
             -0.002961547690833988,             0.0005049633855536156,                    -0.05300889176835974,                   0.0016905556212484804,        0.05106503102039539,       -0.05029634271470282,               -0.0010711651069034546,               -0.0005906437707358737,                       -0.09518386749176341,                       -0.07355454440774783,             1.2406183468675585,                   0.09764248998487798,                0.9278985179489271,                1.5981238948862877, 6484.009226416519,1.4430583334774743, 6485.452284749997,3.0026261867094367e-10
             0.0009001055762879811,            -0.0010738220032717111,                    -0.05216658990182175,                    0.004017912080089853,        0.05207643509792487,       -0.04910867117706974,                0.0006457081526635053,              -0.00015936479296012579,                       -0.10078325080020949,                       -0.05278103031973156,             1.1735080496717802,                   0.10128197238904642,                0.9599210196104626,                1.5997316217119928, 6484.395603097511,1.4807297801148107, 6485.876332877626,4.4187815130142007e-10
              0.000555364028575372,            -0.0008824388259691574,                    -0.05792141096717136,                   -0.008066548642191008,       0.046140847900277504,        -0.0526324832741982,                0.0009267061261498988,                0.0003889567081932014,                       -0.09348943823406007,                       -0.04256032317874272,             1.2132419567970594,                   0.10026512258270905,                0.9121773210830209,                1.6024734175882038, 6484.650340004023,1.4357039255841797, 6486.086043929607, 5.700767921331784e-10
            -0.0006016122486392827,             0.0015164769558105523,                    -0.05680038098161755,                   -0.008875301281713113,       0.046094243873104845,       -0.05285621857039885,               -0.0008383686314706434,                0.0013689302313647695,                       -0.10431937636419135,                      -0.037970344913622625,             1.3032554504083491,                   0.09702223673715656,                0.8620909151733415,                 1.601804941934105, 6484.000965603561,1.3893490033314395, 6485.390314606892, 2.977924223023439e-10
            -0.0009588525425349335,            -0.0006643295502764109,                   -0.049333547298956476,                  -0.0034731236910818604,         0.0481124996809732,       -0.04769714239606354,               -0.0008610358410610031,               -0.0016588449431483646,                        -0.0819545037419018,                       -0.04672091161424146,             1.2664986287679905,                   0.09725462408025337,                 0.883924677309087,                1.6005933488898674, 6483.107603340497,1.3973042985987871, 6484.504907639096, 1.218796900780296e-10
            -0.0030945672402623503,            0.00019519173339587481,                    -0.05181523101695818,                  -0.0016344184976811835,        0.04929715567640358,      -0.049381640447075714,                -0.002389972992531524,                 0.001101272203050424,                        -0.1094820579632327,                      -0.048294185336729224,             1.2992010144524866,                   0.09554690067881173,                0.9095003276421126,                  1.60151377818453, 6483.431161573522,1.4066261009218408, 6484.837787674444,1.6844219664047992e-10
