galaxies.lens.bulge.centre.centre_0,galaxies.lens.bulge.centre.centre_1,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.bulge.mass_to_light_ratio,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,    log_likelihood,         log_prior,     log_posterior,                weight
                0.08378354988203104,               0.011562213817986238,                     0.028462236105530215,                     -0.14363887554011284,         0.016193438272497775,                  1.4470122026270216,               3.578368901065317,                     1.5489402266268602,      -0.002820765984563437,      -0.013966792749857305,                 -0.23223565299542365,                  -0.8383180315171627,                        -0.3269137815938422,                       -0.31258491664630095,             0.3549622517311769,                   0.24837721387195197,                1.3474988639261376, 22709.58348257996,   66.364321821097,22775.947804401058,1.3066526490260662e-10
                0.08440901686801369,                0.01217645370592946,                     0.019350050954313178,                     -0.13795943266582322,         0.015767079239971362,                  1.4759015592204856,              3.5414215726876757,                     1.5759485745575394,      -0.014744668146676977,       -0.00966549176047902,                 -0.21675402868881222,                  -0.8508407849232396,                        -0.3184201134984655,                        -0.2996360022018476,             0.3331820956000723,                   0.24844696361443572,                1.3367581361899217,22710.050540093165, 68.32111489360031,22778.371654986764, 2.084494021987512e-10
                 0.0851575006432118,               0.013740806025485264,                     0.025827456241406765,                      -0.1377655595741045,         0.015927885948512542,                  1.4599973668016524,               3.548505028918113,                      1.562975274858774,      -0.027989120797796266,      -0.009448793015745546,                  -0.2125652545527059,                  -0.8687222897741619,                       -0.32173501187067266,                       -0.31026898117559315,            0.37807923897712536,                   0.24501780007387305,                 1.429583631041901, 22710.10764737928, 67.45436202289768,22777.562009402176,2.2069984756985066e-10
                0.08741801981970294,               0.012806461938847144,                      0.02344911191641425,                     -0.13711035037071814,         0.015666987461318112,                   1.478253314428355,              3.5607618235371277,                     1.6955995084648505,      -0.004967854938218099,     -0.0005105839973955268,                  -0.2083540511109529,                  -0.8266384987096123,                         -0.316931196726605,                       -0.34030323574460913,             0.3628105551045345,                    0.2599615224287226,                 1.450262928250368, 22709.89671745708, 68.15422342726376,22778.050940884343,1.7872953766078695e-10
                 0.0834994699001554,               0.014109462302688173,                      0.02094559931093136,                     -0.13945383602427203,         0.016685630210109516,                  1.4276940164340581,                3.46842462273883,                      1.523805663345351,       0.009187876293864467,     -0.0011207743999508359,                  -0.2143884808135704,                   -0.830269970798595,                       -0.29809234408994256,                         -0.355730886879843,            0.33879636720301715,                   0.25301995763941953,                1.3363876455645518,22709.593881401335, 64.55285978651321,22774.146741187848,1.3203111898033263e-10
                0.08706400245834896,               0.014479653123008782,                     0.020401026273461517,                     -0.13940547377253068,          0.01674296357247988,                   1.424593691792341,               3.412298648664674,                     1.6022680111642902,       -0.03243635298491028,        0.04113641086485004,                  -0.1645427034202453,                  -0.8527944509766359,                       -0.38937818614489567,                        -0.2968669007414184,             0.3459827859716661,                   0.24703250580813685,                1.3325466997740965,22709.574022715322, 64.69196689137152,22774.265989606694,1.2943501734572063e-10
                0.08639734747090655,               0.009444978485959689,                     0.022354160875073432,                     -0.13137135573544037,         0.016538779759476506,                  1.4293475414998964,              3.5235647590639347,                     1.6437438899699781,       -0.04026594751171597,     -0.0010172720766210735,                 -0.20488603890356732,                  -0.8635605408692687,                        -0.3603108592349927,                       -0.27939140490265846,             0.3538968094506204,                   0.24731428145974174,                1.3512486576958114,22709.763585170716,  65.3554077978234, 22775.11899296854, 1.564507734780416e-10
                0.08735406870153513,               0.015017901192798288,                     0.019470921060635072,                     -0.14221110591592365,         0.015729919164703423,                  1.4765861663284348,               3.557991674024846,                     1.5772156548970258,      -0.024486144997569972,      -0.008030363433921562,                 -0.22027930146455327,                  -0.8527215289419489,                         -0.342601070547979,                       -0.29543575180352555,             0.3131688418363163,                    0.2532761153291487,                1.2522132746503116,22709.614228321385, 68.67734306641744,22778.291571387803, 1.347450621650377e-10
                0.08246254810460073,               0.014525691927825457,                     0.018446409740637264,                     -0.13890588611006027,         0.016352754279968358,                  1.4398431033082537,              3.5560806952677204,                     1.4965061865934057,      -0.023854214769678438,       -0.03048020285353674,                  -0.2404668440208576,                  -0.8713056976137452,                       -0.30647499510108905,                        -0.3142066412525296,             0.3369468158824418,                    0.2489295567063996,                1.2713644516527338,22709.639369845667, 66.37096455619553, 22776.01033440186,1.3817570348733042e-10
                0.08312807182769279,               0.008625605238739386,                     0.028850790036538412,                     -0.14380204925632692,         0.015200028523382219,                   1.497200208238767,              3.6338890841437017,                     1.6264663709913019,      -0.009812336182637008,      -0.002863395030025365,                 -0.20960966602647915,                  -0.8416410335856417,                       -0.33194812147913333,                        -0.2986422921006606,             0.3260546487744061,                    0.2515314698403106,                1.3017839861724314,22709.789260974394, 70.61908674555296,22780.408347719946,1.6051978687978806e-10
                0.08262109805073466,               0.011944791441234845,                     0.028597835511950248,                     -0.14004643400347055,         0.015355721865733156,                  1.4820521782428155,               3.662453769870657,                     1.5169778427609568,       -0.05118697469855572,       0.015340568296116977,                 -0.18889729785769296,                  -0.8814627493387125,                         -0.347168652685603,                       -0.27582348835112186,            0.35676867098828824,                   0.24708024688725821,                1.3476235330345396,22709.417644034344, 70.41261060195036,22779.830254636294,1.1069739171140105e-10
                0.08739886026170572,               0.012915148955119398,                     0.029203615709597012,                      -0.1399565493070071,         0.015666467218244544,                  1.4728665405591173,               3.565995500176551,                     1.6081135544511576,     -0.0070839315139615685,       -0.02284060818653566,                 -0.23632081967071206,                   -0.846083850957413,                       -0.31895785290330214,                       -0.31234545855035584,            0.34531636752287787,                   0.25263114742330517,                1.3646176923375515,22709.663064220273,  68.6276478152646,22778.290712035538,1.4148878607509795e-10
                0.08509149170732115,                 0.0141821071736109,                      0.02696719736131758,                      -0.1398742135489735,         0.015690509526228667,                  1.4753538342590389,               3.551130406203473,                     1.5756004082985369,       -0.04043154864751605,      -0.004436722266970168,                  -0.2000523163596562,                  -0.8734051603782964,                        -0.3227637719433575,                       -0.28461672262431476,            0.34207510480518155,                   0.25793708263187226,                 1.366820441310635,  22709.8947406578, 68.92446709121144,22778.819207749013, 1.783765742236466e-10
                0.08237207939000958,               0.009762204567032794,                      0.01956477789803592,                     -0.13781911523068932,         0.016266884482523915,                  1.4490399734718504,              3.5387691845293707,                     1.5735669490695574,      -0.044273449783299425,        0.04319606207551939,                 -0.15613200123792292,                  -0.8650134035501572,                       -0.39740734153269364,                        -0.2707030501252588,            0.30640894498172755,                   0.25248975286721814,                1.2306350928083214, 22709.40033143853, 67.11730071185954, 22776.51763215039,1.0879742663034317e-10
                0.08639847205354088,               0.011188335558508537,                      0.02594926163722789,                     -0.13624103165298912,         0.017290211805038102,                  1.3917029401327559,              3.4184566202195805,                     1.6075770581242474,       -0.02718837822131498,       0.024773170270495012,                 -0.17967758498032818,                   -0.850566345594046,                       -0.37760606088483173,                       -0.29801486965128726,            0.35132854855470097,                    0.2502576844296079,                1.3842127969483613,22709.371384458733,62.521923435419716, 22771.89330789415,1.0569321524746487e-10
                0.08668865707214214,               0.013038556153662612,                      0.02491700545021212,                     -0.13456044791555352,         0.015763352728043696,                  1.4761243104424715,              3.5555124908439746,                      1.623622089606153,      -0.046137069564169936,       0.022207140621482446,                 -0.17582593111342829,                  -0.8658908637995634,                       -0.37389324594960366,                        -0.2922722232022332,            0.34893364988738035,                    0.2489962026444486,                 1.342912385113277,22709.746954527887, 68.47308565480539,22778.220040182692,1.5387041254687303e-10
                0.08587776214922056,               0.012108931432119345,                      0.01768355365100899,                     -0.14228895326832997,         0.015876179000752607,                  1.4669277589827718,              3.5619432615053963,                     1.6016282044990986,      -0.006723872343451661,     -0.0011544367696622619,                 -0.21350308110011576,                  -0.8376849283114466,                        -0.3517244356150357,                       -0.31621713273807567,             0.3653704537211343,                   0.24523221535497117,                1.3540754526388616, 22710.02157113117, 67.33766043265334,22777.359231563823,2.0249746632357343e-10
                0.08551163851069829,               0.013810715379899323,                      0.02407233235662558,                     -0.13509956394529252,         0.015561155394064148,                  1.4796921117507327,              3.5853750333799947,                     1.6070403509831455,      -0.014613170587358433,        0.01262810103581099,                  -0.1913564561994226,                  -0.8443822727522237,                        -0.3522027532060928,                       -0.32482544215925896,              0.374445394360836,                    0.2610672259854553,                1.5063190913685953,22709.434607466283,  68.5720221639286, 22778.00662963021, 1.125912168550982e-10
                  0.085738879641137,               0.011935322810966298,                     0.023113170941186374,                      -0.1420061055020754,         0.016516499993081666,                  1.4274363913807282,              3.4852028727438755,                     1.6212758887568144,       -0.02443733608605272,      -0.053975762179445955,                  -0.2594647890608182,                  -0.8663175943337218,                       -0.29835940256276366,                        -0.3154381011176816,             0.3316274810478814,                   0.24982987823499805,                1.3344655914060914,22709.962257566192, 66.19660018456449,22776.158857750757,1.9083588340842815e-10
                0.08178983131951979,               0.011023373220139448,                     0.016737050481147823,                     -0.13552791140548273,         0.015182207327401494,                  1.5005853565629597,              3.5998739257735775,                     1.4942519320962722,      -0.010093699719793705,       0.004328825926649945,                 -0.21792723891941687,                  -0.8445623371186287,                       -0.35994423039317913,                        -0.3152523163120572,             0.3680131942992043,                   0.24638269419755413,                1.4029667771432268,22709.359302117817,  70.2400943780811,22779.599396495898,1.0442387751570248e-10
                0.08284537203313226,               0.010359884264046014,                     0.022109520092593028,                     -0.13501135728509164,         0.015046793276657968,                  1.5117868327068025,              3.6079698106257263,                     1.5927713424581997,       -0.06455207396355936,      -0.013038930789181167,                 -0.21582941813665776,                  -0.8983620297809221,                       -0.33783395510653164,                       -0.24676502170731696,             0.3620005340450757,                   0.24868584467090285,                1.4265419079080819,22709.598701428877, 72.16641135796687,22781.765112786845,1.3266904879471368e-10
                0.08598865353366064,               0.014793223747682476,                     0.026435612139420167,                     -0.14527892564292263,          0.01691092644378326,                  1.4175406092966072,              3.4212373576190487,                       1.61168114750487,       -0.03484598069877141,     -9.880308452184159e-05,                 -0.20099541209247712,                  -0.8647293456036508,                        -0.3531606542319948,                       -0.28724624871654486,            0.33173801459129415,                    0.2472522506235096,                1.3001660836963411, 22709.94014074449, 64.17134881750918,22774.111489561998,1.8666153204982642e-10
