galaxies.source.pixelization.mesh.weight_power,galaxies.source.pixelization.mesh.weight_floor,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.source.pixelization.regularization.signal_scale,    log_likelihood,         log_prior,     log_posterior,                weight
                           0.14358504886274923,                         0.0036668827526817474,                                        6.910928253533495e-05,                                       2.2923816300133463e-05,                                      0.2886180138629336, 5645.913015450487,58365.301462226606,64011.214477677095, 3.321901949447288e-08
                            0.5867699766173663,                         0.0005213540038762552,                                        0.0009212963385877021,                                        0.0022745091907773636,                                     0.21474847968773525,5652.1743914072695,   3443.1648937795, 9095.339285186768,1.7404751889447555e-05
                            0.4992896537069397,                         3.045400742939333e-05,                                       1.0091869436586613e-06,                                          0.01388694568570553,                                      0.5610688921345829, 5650.786424403193,1023805.0990308869,1029455.8854552901,4.3439160717911715e-06
                            0.7774344704795519,                           0.07821956942576004,                                       0.00042798279123048606,                                       1.7494047096436933e-06,                                     0.38638877436387087, 5653.640110783495, 573972.3451661317, 579625.9852769152, 7.537401916730013e-05
                            0.9194838427451546,                            0.5153597892288447,                                        9.725737744165506e-06,                                          0.00111758131703687,                                     0.15509469361060968,5648.4054616413105,103716.69338084088,109365.09884248218, 4.016450663361226e-07
                            0.8292901499220678,                        0.00028435147769327037,                                           0.2296462488830858,                                         0.004735486982210667,                                        0.98798212562214, 5646.069623150953,  3732.30045624483, 9378.370079395783, 3.885086294122869e-08
                            0.9110494869228465,                            0.9692753024843258,                                       1.0722295245939955e-05,                                        0.0007728534500128051,                                     0.11602727675821223, 5649.754454298958, 94558.55159859899,100208.30605289795,1.5477560274182063e-06
                           0.08828454139795355,                        1.0885621995917055e-05,                                        2.117069339074984e-05,                                        0.0006952703508877768,                                     0.36128189995138227, 5645.486215942396,140537.69385819466,146183.18007413705, 2.167854539814856e-08
                            0.4791664671314175,                          0.015087564742218602,                                         0.000183519373817962,                                        7.760434737052877e-05,                                      0.7114821008886159,  5653.17880996106,18401.171760680998, 24054.35057064206,4.7520529602298626e-05
                             0.337823979961241,                           0.14380447152458864,                                          0.07854031265034597,                                           0.0591986607421397,                                      0.9214386247118669, 5653.960107289366, 36.57847571459118, 5690.538583003957,0.00010379929181604947
                            0.5482868389487072,                         0.0005055131877147845,                                       0.00041688569810488513,                                        0.0004167048247790209,                                     0.12934386027348943, 5652.545760084431,  6776.70703026797,12429.252790352402, 2.523197257212166e-05
                            0.3016446608601403,                          0.002658928106986331,                                        2.254989910715267e-06,                                           2.2494950726120386,                                      0.0504438813007978, 5646.901379727891,443837.50011662557,449484.40149635344, 8.925405605619254e-08
                           0.11550007001863316,                        0.00022091162770627602,                                        5.812769134645592e-06,                                          0.03134576733983887,                                     0.04335172153984501, 5648.843554461761,176593.64428260885, 182242.4878370706, 6.224489391451991e-07
                           0.27886418870629204,                          0.001163293507236215,                                          0.06957133379763289,                                        0.0008761543591445965,                                      0.6395989712590774, 5652.464656430686,2015.3534139463604, 7667.818070377047,2.3266354158975205e-05
                            0.9104128405733074,                          0.010699745108753102,                                       2.5330649116860084e-06,                                          0.19721291990378753,                                      0.7035622830485297, 5647.817493194049,394877.20207197085, 400525.0195651649,2.2309558943568166e-07
                            0.2920300948563702,                        0.00010170802932556168,                                        7.405874553724982e-06,                                          0.07122258737701709,                                      0.3410693708405006, 5652.165678521434,  144874.047969186,150526.21364770745,1.7253764994195885e-05
                            0.2481560863002924,                        0.00015138135939032953,                                          0.05334389245931406,                                        3.562779665616463e-05,                                      0.7176409315416988, 5651.796881354339,34692.551453318076, 40344.34833467242,1.1932111522342581e-05
                            0.6284809434210117,                          7.39811362157284e-05,                                        1.101030704900078e-06,                                           0.7657172699871584,                                      0.7818268576479769,5650.7818097322015, 921758.1494412791, 927408.9312510113,4.3239165094944325e-06
                            0.6098294966911257,                         2.064719011596327e-05,                                          0.13927860377129456,                                        9.969406253997726e-05,                                       0.046286066161629, 5652.779500750934, 58470.60793911439, 64123.38743986532,3.1875975588091136e-05
                            0.8352944257605838,                         0.0012438429668348127,                                        7.101242368535999e-05,                                       6.3427976125079715e-06,                                    0.002302733546269975, 5646.331596719856,172545.14030637685, 178191.4719030967, 5.048639316003081e-08
