galaxies.lens_0.bulge.ell_comps.ell_comps_0,galaxies.lens_0.bulge.ell_comps.ell_comps_1,galaxies.lens_0.bulge.intensity,galaxies.lens_0.mass.ell_comps.ell_comps_0,galaxies.lens_0.mass.ell_comps.ell_comps_1,galaxies.lens_0.mass.centre.centre_0,galaxies.lens_0.mass.centre.centre_1,galaxies.lens_0.mass.einstein_radius,galaxies.lens_0.bulge.effective_radius,galaxies.lens_0.bulge.sersic_index,galaxies.lens_0.shear.gamma_1,galaxies.lens_0.shear.gamma_2,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.sersic_index,galaxies.source.bulge.intensity,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.effective_radius,log_likelihood,log_prior,log_posterior,weight
0.0255555051439011,-0.1204643873943506,0.002529445752694,0.0430126187288683,-0.1099890754207078,0.0819590151815423,0.0064017063492276,0.9703050497732544,4.2211202750218515,5.929636076706551,-0.0009198169843328,-0.0041872907711319,0.0884131738598027,0.1740484144525841,4.959815536762356,0.2628538012586405,-0.0050312097176232,-0.047734909412859,0.2216548630213961,25143.54675450641,370.95623897674,25514.50299348315,0.0001
0.0209384263482046,-0.1293600179389887,0.0025707988363776,0.0392506139390764,-0.1043756095462675,0.0818837321596017,0.0062587413369324,0.9680346208289202,4.199284820036889,5.912176794234453,0.0006375360671374,-0.0061594056540816,0.0938226506106694,0.1882575299446213,4.942669231131686,0.263562597903589,-0.0041233721942789,-0.0483772150057548,0.2152567301781731,25142.885949224124,364.9215159560422,25507.807465180165,0.0001
0.0193066334170424,-0.1240388856836721,0.0024896441591823,0.0390057369350432,-0.1049015805278651,0.0809316786673418,0.0065560382537113,0.9690679194214666,4.279495140920115,5.937309577768029,0.0010699136826425,-0.0071071933788622,0.1061047254225371,0.1682284864811296,4.887975762336095,0.2627254602669051,-0.0052788352926278,-0.0488067063368479,0.2115949344142789,25146.149953565517,376.48619680611023,25522.636150371625,0.0001
0.0241887702415486,-0.121341921345478,0.0025528094092262,0.0407534670492285,-0.1059336872093131,0.0811674097052458,0.0059317255479613,0.968282965873004,4.201349758454263,5.909215855355107,-0.0008081105526389,-0.005177266772862,0.0919104251032723,0.1647887283758045,4.978957155947178,0.2625445902398532,-0.0037778239112216,-0.0474658672988271,0.2185330444803197,25144.26523775736,367.6988441963084,25511.96408195367,0.0001
0.0241238209934508,-0.117299002088757,0.0024577293180425,0.0468847596565046,-0.1111309365865994,0.0810024447581296,0.0065409466782734,0.9697400410915864,4.310849002514866,5.945704682244286,-0.0026572480282318,-0.0016250298013614,0.1067021447187633,0.1820410748353073,4.820386110998689,0.2659500629429653,-0.0048271120143911,-0.0482800124781139,0.2014803097033677,25147.185942143984,381.1649545754413,25528.350896719425,0.0001
0.0259088176988944,-0.126818268847167,0.0024765930037897,0.0335836991188181,-0.1074882465045914,0.0815163668349003,0.006563036022849,0.9699150603026656,4.277198297805526,5.956245018174765,-0.0008824285850594,-0.0086876729349035,0.095451574786282,0.1686441066346451,4.978415695412134,0.2645066544007637,-0.0033135435061614,-0.0479427567038141,0.2153060281279732,25144.88433757988,378.5397223071172,25523.424059887,0.0001
0.0210296195410793,-0.1221791922196836,0.0024526239200274,0.0424970663997799,-0.1083835798700446,0.0816557703392716,0.0063801740130973,0.9691460466807236,4.299841641441405,5.939476680552291,-0.0013125467858559,-0.0047721220310366,0.0986218148558196,0.1749819951074635,4.958928951085877,0.26088864395501,-0.005088966116373,-0.0483194836122206,0.2313533784472984,25148.711934928433,382.2675403407061,25530.979475269138,0.0001
0.0192283149449742,-0.1262481015940942,0.0024034971584236,0.0452404681719226,-0.1147054991972094,0.081675929954817,0.006231168104787,0.9704398159850312,4.363654943265196,5.9929478026273735,-0.0061631083652842,-0.0034855822631815,0.0994679553160179,0.1916654172010033,4.903606304477931,0.2654530213559566,-0.0039398581056967,-0.0491895185321432,0.2064496589517332,25147.552657252854,389.4282856289751,25536.98094288183,0.0001
0.0238305018507662,-0.1273678649621338,0.0025144506263711,0.042707843022525,-0.1089358839410618,0.0813158277818131,0.0059744113488783,0.9692040499918222,4.230707541004016,5.935927677568284,-0.0022216392206577,-0.0047821232318971,0.0923324007466752,0.175224011105422,4.83784438819245,0.2589543058088964,-0.0041084719916066,-0.0474910634450835,0.2220573811433845,25144.91464647827,373.2147888795173,25518.12943535779,0.0001
0.0253431572865828,-0.123256834457014,0.0024160136882625,0.0400852217501725,-0.109258713067027,0.0808041019566041,0.006138919342111,0.96954604175592,4.382736860836612,5.919217069173241,-0.002627120322578,-0.0061186902200063,0.1052406974116797,0.1768560945761252,4.987612042170589,0.2656209629311482,-0.0046509201344867,-0.0489004283485392,0.2111486755205299,25148.434724282513,387.37577330225594,25535.81049758477,0.0001
