galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.slope,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,   log_likelihood,         log_prior,    log_posterior,                weight
                      0.09986068602043827,                      0.05047033228975289,            0.00026334130533899047,            0.00018918693494950775,           0.9861564327798374,                  0.8055660822530051,               4.015329609763145,                     0.09765194475449009,                     0.04543486895703228,                1.0011716202733905,        1.89839538199932,       0.023839105870737416,      -0.009232067292622121,                       0.045993202829116765,                       0.022374089227515093,                 0.056219410161715805,                 0.028244093290699678,             0.5027144500399292,                   0.16901884323046867,                1.4952599940523956,8812.772865311501, 0.744124235455738,8813.516989546957,1.5754543236064171e-10
                      0.10151935933754797,                      0.04871095259331784,            0.00014786406568280841,            0.00028245484080923985,           1.0459515185420982,                  0.7779204860564022,              3.9526563430066917,                     0.09987327875323952,                     0.04973437158119041,                1.0072245161549007,      1.9540069616210667,       0.025010332360746776,      -0.014509332045370513,                        0.04348402725634239,                       0.017959923217856704,                  0.06035474178676078,                 0.029467980014680567,            0.48029629854591976,                   0.18436271638995005,                1.5403836526601231,8812.927020574474,0.7776344673199267,8813.704655041794, 1.838038468186895e-10
                      0.10122797269864584,                      0.05030591826226213,            0.00026531159635001674,            0.00034607879721170614,           1.0085874986625722,                  0.7950244350949813,               3.989453921655391,                     0.10432336469390133,                     0.05239865237315492,                  1.01371767111903,      2.0096387201402655,       0.024715843239471628,      -0.018555583121845947,                        0.04366903367746435,                       0.025091317613279825,                  0.06272798254011519,                  0.03172876249716266,             0.5071810965383674,                   0.18793302887831942,                1.4961256864091204,8813.596510229774,0.7996403982411471,8814.396150628016,3.5901306995128383e-10
                      0.09998812642487712,                        0.048415115986201,             0.0005070651304270741,            1.2116222813811317e-05,           0.9947543749261527,                  0.8002617950487976,               4.021318877581322,                     0.09586057576708354,                     0.04867180647549272,                0.9981450335605861,      1.8800748223697004,       0.026505608816258526,      -0.008402430090341303,                        0.04657898754762273,                       0.023986910424335605,                  0.05563779387131667,                  0.02755097769275989,             0.4828191995470866,                     0.169825787822921,                1.5334436010833863,8813.678670313191,0.7674352987324885,8814.446105611923,3.8975521093550655e-10
                      0.10004658283345993,                     0.049699039988750436,             0.0004653428900563089,             0.0004801129643634383,           1.0228968730816999,                  0.7881424178896117,              3.9820854771316503,                     0.10298335481377566,                     0.04946877636879667,                1.0062109921670257,         1.9401370612681,       0.024762514145565177,      -0.011626873785513287,                        0.04137484909885929,                       0.015198113002871116,                  0.05924784621946002,                 0.029967296912104716,             0.5002827268063441,                    0.1785764320622773,                1.5005026234063554,8813.194394115533, 0.753563196751518,8813.947957312284,2.4014494538160356e-10
                      0.10252241742402328,                      0.04820161330011456,            -6.276412950570942e-05,             0.0004065111122965368,           1.0091443280314003,                   0.796588964812889,               3.983774438638937,                     0.10603707763626981,                    0.053126684952737285,                1.0136244546336897,      2.0050844352014208,        0.02493849393865014,      -0.017803484414030037,                       0.045215244828998157,                       0.023357048193173465,                  0.06286322795265648,                  0.03162043657244972,              0.519219678623092,                   0.18536729292946724,                1.4633608218064906, 8813.32380145877,0.7946191572168443,8814.118420615987,  2.73321845861371e-10
                      0.10062476933885893,                     0.050842581425949114,            0.00017929642755167368,           -0.00010531955975861916,           1.0155013754832185,                  0.7913132340025864,              3.9892266974658996,                     0.10277334464689185,                     0.04865082130328013,                 1.006899492198064,      1.9435245372116592,        0.02469184069856021,        -0.0110792619863835,                          0.037867398916821,                        0.01322917773969589,                  0.05905838166337542,                 0.029173443152244762,            0.49064473542113807,                   0.17959044760980652,                1.5209377483332363,8813.403310233258,0.7501011516299062,8814.153411384888, 2.959406116448027e-10
                      0.10086517378967212,                      0.05003612552676359,            0.00022625312335016013,             0.0002817307057905021,           1.0261624610672695,                  0.7887777717306536,              3.9546526345698867,                     0.10362423392463152,                     0.05348875166063505,                1.0139508914111457,      2.0217273529563182,       0.025009692775936995,      -0.020822121412269464,                        0.04803883754907999,                       0.012485468673057745,                  0.06465382731924323,                 0.032143573089694386,             0.5001570012448854,                   0.19157795805729066,                1.5095925062035265,  8812.4165532019,0.8211257594705258, 8813.23767896137,1.1032182393735718e-10
                      0.10061284540865151,                     0.050887722618126484,            0.00019953623999781854,             0.0004807325564128576,           0.9659387951578294,                  0.8147114434144469,                4.06059145780118,                     0.10176186165305769,                    0.048979906836182224,                1.0082669966438926,      1.9643496418478363,        0.02382531283369831,      -0.015457129773170706,                       0.049660855037727214,                       0.022687801832406703,                   0.0602752403420487,                 0.030718244337207955,             0.5231222341716364,                    0.1763250652105232,                1.4539195068305117,8812.650280134105,0.7748561921289806,8813.425136326234,1.3936950266940983e-10
                      0.10097889194376825,                      0.04862048031913161,            0.00041656324801774664,              0.000339956559848111,           1.0240932484981204,                  0.7885122164171778,                3.97001366009757,                     0.09925629621511182,                     0.04707943609209343,                1.0058909650866776,       1.935372971126065,       0.023709874009102423,      -0.012625268398798998,                       0.045076300595502675,                        0.02793095565069346,                  0.05812915734592609,                  0.02926858220481538,             0.4865295230588723,                    0.1785120381688176,                1.5239894579130353, 8812.34916193836,0.7579894733750058,8813.107151411736,1.0313208063092381e-10
                      0.09962994409692034,                     0.049579645958715834,             0.0006044349996128245,             0.0006877353477427006,           1.0424524123389425,                  0.7789508878957148,               3.943945059121108,                     0.09715719572150497,                    0.049811674123172334,                1.0075757446746052,      1.9645484707074035,       0.024994529404111232,      -0.017024080111100827,                       0.052089229556155185,                       0.024074112174523533,                  0.06067552783061364,                 0.030146582834026266,             0.4704762307544471,                   0.18858041125679442,                1.5590948494651233,8813.820014988114,0.8010758842598795,8814.621090872373,4.4892846427200006e-10
