galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.lens.mass.einstein_radius,galaxies.source.pixelization.regularization.coefficient,    log_likelihood,         log_prior,     log_posterior,                weight
             -0.006072425521337561,              0.004444984771583741,                    -0.04519835749013248,                   -0.022169448941142485,        0.03917763291235277,        -0.0467113680016395,                1.6034889246267603,                                    0.14366965368261334, 6602.943237742841, 7.520949394415343, 6610.464187137257, 2.688931502134968e-07
             -0.008213188371034122,            -0.0001454767156983888,                    -0.03171552291009595,                   -0.016598562937102837,       0.044575688896043686,       -0.04134064152314848,                 1.598138457029691,                                    0.14710546933726706, 6601.219133642947, 7.365884368564544, 6608.585018011511,  4.79524545450036e-08
            -0.0010127279511612658,            0.00035913608909439936,                    -0.06761662684957175,                   -0.017356205288358854,         0.0409624630744152,       -0.05722508796460582,                1.6029867017092134,                                  0.0033927215063750886, 6599.391047198176,295.29339495203465, 6894.684442150211, 7.706957905480036e-09
             0.0006327986612779865,             0.0029968013165931266,                         -0.062940272387,                    0.005214352384895752,        0.05159382205282387,       -0.05424793365428615,                1.6043683981748327,                                  0.0022714889245158527, 6601.321544766091, 440.7899702350232, 7042.111515001115, 5.312359144096441e-08
              -0.01295156549103496,            -0.0026897536014797207,                    -0.03947899109847598,                   -0.021732869430610886,       0.041885978737786655,        -0.0433033620250729,                1.6012053042291117,                                   0.007704321120437853, 6603.325129476347, 130.3665412339606, 6733.691670710307,3.9394284018309827e-07
             -0.005022111930262703,            0.00030914308524218457,                    -0.06124856752489593,                    0.002312025408751327,        0.04823985712875223,       -0.05499372160436691,                 1.599415519325139,                                  5.952208372176311e-05, 6602.822474060316,16801.039285135656, 23403.86175919597,2.3830477151936059e-07
             -0.004304528645602628,              0.002968081943369675,                    -0.03490752178864457,                   -0.048838954921136976,       0.029453369526360795,      -0.042974347044247185,                1.6045035763022275,                                 1.3647141470673456e-05, 6600.463610076917, 73275.97144149995, 79876.43505157686,  2.25263655107517e-08
            -0.0003156430726107531,              0.006609573524693569,                    -0.07035116815859332,                    0.018471262906416906,        0.05478032922820775,      -0.057185618169400154,                1.6029852758956435,                                    0.28217276379428824, 6600.178610520248, 4.088511447735977, 6604.267121967984, 1.694015547219699e-08
            -0.0021375424667483003,               0.00218518277203671,                   -0.056370846527767374,                    -0.01878491890249371,       0.039495422553755266,       -0.05132655816920573,                 1.603050745725109,                                     0.0118004850097559,6603.8678741791355, 85.29491817466698, 6689.162792353803, 6.778666084498801e-07
            -0.0029174467650403585,            -0.0001134002309631408,                   -0.021418053488379194,                    -0.02701527760191638,        0.03828476635321382,       -0.03380385004243425,                1.5994213652156168,                                    0.00879004939541177, 6601.385969919723,114.33061211015837,6715.7165820298815, 5.665874057946589e-08
             0.0033916765579913317,            -0.0015487330926113466,                    -0.03633571700746968,                    0.007335209454722809,       0.053359764770952944,       -0.04123996631035726,                1.5990752255684981,                                  8.711593904176333e-06, 6607.129092343414,114790.12127005393,121397.25036239735,1.7679634981993572e-05
              -0.00133690664944449,              -0.01045943164030461,                   -0.051744560634439996,                    0.011071096057466713,       0.053205346824210964,       -0.04926616257244926,                  1.60324627660264,                                   0.013748388843421175, 6604.059302446537, 73.29758448035363, 6677.356886926891,  8.20881524976707e-07
             -0.007109635600335422,            -0.0021984704622045304,                    -0.04293864002253075,                    -0.00807505108217113,       0.048765691686745216,      -0.046444635837486814,                1.5992676130132035,                                     0.2926142388773979,  6605.26109915944,3.9814180364711955, 6609.242517195911,2.7303238463750427e-06
             0.0021885114404324286,              0.002912549407169852,                    -0.06059253523626683,                    0.007525300232307275,        0.05495338909437186,      -0.053587429619391724,                1.5994632538406437,                                  8.272034041260308e-06, 6603.589356882602, 120889.8027986749,127493.39215555749,  5.13080744438502e-07
             0.0019041536861811677,              -0.00217322424081711,                   -0.045295668068216534,                   0.0003176874505460625,       0.051757948390485364,      -0.045802581047721835,                1.6031836705991642,                                 2.0448362583265314e-05, 6599.720160801728,48904.231986939885, 55503.95214774161,1.0710634736432634e-08
             -0.003095074999328422,             0.0039153084181891675,                    -0.06373260260416669,                   0.0065489302750353475,        0.04898292571770657,       -0.05486152088969257,                1.6005045918460623,                                 0.00020454515678474566, 6599.110910645032, 4889.446232651726,11488.557143296759, 5.823998141486351e-09
             0.0003781122582912648,            0.00046060373728852035,                   -0.026140781414143565,                   -0.009387739494212347,       0.046859199661157924,       -0.03742883583404588,                1.6010514742306847,                                  0.0007440164225189041, 6600.043721406338,1344.6238711072717,  7944.66759251361,1.4802524685604178e-08
