galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.source.pixelization.regularization.signal_scale,    log_likelihood,         log_prior,     log_posterior,                weight
               0.00276143967770946,             -0.004604137153874513,                     0.05830066723688184,                  -0.0021291718656070774,                 1.598826215891397,       0.047342723721719826,        0.05159862952173583,                                        4.444925612307111e-06,                                         0.009025135240109127,                                     0.27103820343127516, 5608.777927054654, 225086.9994959459,230695.77742300055,1.3824057354042412e-09
             -0.003980505450633525,             0.0015308936744878937,                     0.05213935199387114,                    -0.02003549240511078,                1.6050788018886788,       0.039597938617219164,       0.050059843079709454,                                         0.007256355094190934,                                         0.009062449661833347,                                       0.739320452150734, 5611.303505386881,248.71103736182926,  5860.01454274871,1.7277474484202386e-08
             0.0001658631739621488,              0.007740967938272433,                    0.060045475664344976,                    -0.01952084430075507,                1.6051464781235498,         0.0395353677853576,         0.0527253921442854,                                       1.2706133379651984e-06,                                           0.0386447400232521,                                     0.16998567170010892, 5606.217907814085, 787047.9174430476, 792654.1353508617,1.0686446040993923e-10
              0.004009276009526271,              -0.00437527653873371,                     0.06921540769361105,                   -0.025475911744811713,                1.6036073454097606,        0.03685060043456695,        0.05823348007074941,                                        9.034583901771255e-05,                                         0.012449866500334417,                                     0.45696525909335106,  5607.31136514417,11149.443846478402, 16756.75521162257,3.1894498797723785e-10
               0.00676774884468713,             0.0007386996350240869,                     0.04898208505820619,                  -0.0008585578005112528,                1.6011528921000289,       0.049828449389788365,        0.04744149195497094,                                       2.6495763256685872e-06,                                        3.183521496868779e-05,                                      0.9263457214786673, 5606.889158866641, 408831.1478153846,414438.03697425127,2.0909994824104834e-10
             -0.010225734707053328,             0.0025194871671673554,                    0.033404611432647224,                   -0.018164247955939607,                1.6001169419687176,        0.04106392275791393,        0.03929768112102405,                                       0.00011072249959660187,                                          0.26603569015271955,                                      0.7432224145582335, 5608.498373634438, 9035.916204940817,14644.414578575255,1.0452664695728527e-09
             -0.002493164616858995,            -0.0007301383837342649,                    0.050311089790880024,                    -0.03886707857195935,                1.6003748411461496,        0.03475078100697215,        0.05118983386437381,                                       0.00027182537956763303,                                            2.079884301013593,                                    0.049796880347396266, 5608.583965133645, 3679.862814542261, 9288.446779675905, 1.138672769555665e-09
              0.003579330125525529,              0.004008113426507301,                    0.039610353243056215,                    -0.05651287814422337,                1.6062668616625144,        0.02708603927982306,         0.0450487884655445,                                        6.992496876796454e-06,                                        6.741534730151965e-06,                                      0.4049541224892641, 5607.759985778228,291345.15502011357, 296952.9150058918,1.5125789763055986e-10
             0.0013645353080867964,             0.0015854638417208715,                    0.060202940188662415,                   -0.010930054177413705,                1.6015273132100836,       0.044716928829055924,        0.05527053640499102,                                        0.0019232575998987932,                                           0.5783915505021773,                                      0.7820045476323578, 5611.326325461045, 522.2312872447087, 6133.557612705754,5.3525373265378125e-09
             0.0067057860202721425,            -0.0002557824756578279,                     0.04382161319744352,                   -0.022322286362438444,                1.6003191294906924,        0.04297620198464197,        0.04492475946658747,                                         0.006948382046739524,                                          0.17169245572140474,                                      0.9240443255299268, 5611.424903344852,150.30336428946174, 5761.728267634314, 5.907062086464782e-09
              0.003888677791333256,               0.00671583704975587,                     0.06900398832762202,                   -0.016208399974656788,                1.6052644148274267,        0.04240079068598279,       0.057666127538074596,                                           0.6842945845667336,                                         0.022451865582091047,                                      0.6577997685554714, 5609.616916576471, 46.54797170975987, 5656.164888286231, 9.686633287132329e-10
              0.006256667338147522,            -0.0009133118722504949,                     0.03432826218045969,                    -0.01929193423553553,                1.5998998033531135,        0.04386104516328093,       0.041408069724465535,                                        0.0031445641143038024,                                         0.004062132861894813,                                     0.14701460948854694, 5609.266664632554, 564.7503624886672, 6174.017027121221, 6.824335540479246e-10
             -0.003796766524968128,             -0.004052176004028039,                    0.053445258689104505,                   -0.045202203805431954,                1.6045789138733793,        0.02936155008021296,        0.05131843459790625,                                          0.01924513784081966,                                       1.7246781380515898e-05,                                     0.09748543062305493, 5607.366369008276,58034.340411381156, 63641.70678038943,1.0204047428927249e-10
              0.005446210699262988,             -0.006374837448206671,                    0.049740694244711184,                   -0.015034131350987124,                1.5987358135015262,        0.04306787466739315,        0.04870826237919823,                                        0.0063994373420514054,                                       0.00015110725359148845,                                       0.718873494775535, 5607.696547953137, 6774.640034051269,12382.336582004405,1.4196044836973305e-10
             -0.002169125009704005,             0.0019403147986474375,                     0.04014373611988308,                   -0.028504484783165952,                1.5957769483192692,        0.04094235121260109,        0.04359069398399851,                                         0.009733162422833059,                                        9.911989882993793e-06,                                       0.766753663208752, 5608.923915085342,100991.21599906894,106600.13991415428, 4.844022315012583e-10
             0.0003527164246366172,             0.0035848340531647173,                    0.059153528226570315,                  -0.0003829283456537214,                1.6012036450062068,        0.05086842477161557,       0.054330104981310745,                                        0.0012245557977277428,                                         0.003764519656812742,                                     0.08073581887086623, 5611.346981079825, 1082.813783409493, 6694.160764489318, 5.464247041950359e-09
             -0.000558402101436398,              0.005501107223275903,                    0.043806236758024635,                  -0.0039453945250559576,                1.6023350273516868,        0.04898432924747126,       0.044673790995156004,                                        2.383938390403175e-06,                                        0.0011533851260746189,                                      0.4922435688425051,5611.0572395514255,420341.50334763975, 425952.5605871912, 4.089753934383387e-09
