galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,    log_likelihood,         log_prior,     log_posterior,                weight
                      0.10100438381506792,                      0.04896745822097211,            1.5738800010491285e-05,           -0.00013917654760902643,           1.0008569080567904,                  1.0002062520973114,              3.9954694237474957,                     0.09879168939139453,                     0.04848319067936769,                1.1999264537308933,       0.023889239500919604,      -0.014475221583342772,                        0.04811764225822777,                        0.01583606888784388,                   0.1207315571889769,                 -0.07946453876490048,            0.34449094670779545,                   0.15087358091632158,                1.0393253099148134,7279.5487920649175,0.8608650247859417, 7280.409657089704,1.0410107806913887e-10
                       0.1002879439228556,                      0.04928340508026987,             0.0006283751593456738,            0.00014515297239221274,           1.0072000610367036,                  0.9946667713662938,               3.995438536302766,                     0.09727070808994968,                     0.05617854015292139,                1.1993466515019278,       0.027443317748862397,      -0.016345963595637128,                        0.04521551287091804,                       0.019386649487670684,                  0.11995717580498313,                 -0.08063626059705219,             0.3345886507622076,                   0.15378220064635106,                1.0347240631373773, 7280.514833012649,0.9046370852659871, 7281.419470097915,2.7352780474738967e-10
                      0.09972767924230334,                     0.049782734329679536,             0.0002767330078014236,           -0.00024045849037839163,           1.0138124428397413,                  0.9930297224408131,              3.9719985093657275,                     0.09688820128192789,                     0.04727106655007457,                1.1967625763574148,       0.024754981342900457,      -0.017671291366606563,                       0.057485615257017036,                       0.014573056558340975,                  0.11900949808042927,                 -0.07930571682422434,             0.3477943200085764,                   0.14953878473909818,                 1.025361463844642, 7280.286381166068,0.8944234431086502, 7281.180804609176, 2.176637482553747e-10
                      0.10019838024884245,                      0.04974527171134869,           -0.00017553328629172808,           -0.00015932536450292037,           0.9819703210598664,                  1.0090347185417587,               4.034800572368161,                     0.10189175897908878,                    0.050517738189480146,                1.2014606215669201,        0.02486213959796317,       -0.01298074682907529,                       0.044635015828124756,                       0.023032631677616395,                  0.12003679945494018,                 -0.08107382223406431,            0.33518219181072795,                   0.15236206497275237,                 1.049667291603956,7279.5388745323735,0.8573605410604255, 7280.396235073434,1.0307375491531943e-10
                      0.10076302483045353,                     0.049568772667555716,            0.00013612427866825573,           -0.00020525878514290397,           0.9942651825745281,                  1.0052228433519905,               4.002806211126451,                     0.10170936076261496,                     0.05367867650531833,                1.2022250920529909,        0.02675739580434519,      -0.012702861562300678,                        0.04433800909784818,                       0.029551939702350094,                  0.11917506206962367,                 -0.08249122353707457,              0.361971723971099,                   0.14554854611355242,                0.9839979419492793, 7280.695360641787,0.8763096506243697, 7281.571670292412, 3.276450666252758e-10
                       0.1003159005036559,                     0.050638946970894064,           -0.00027032033833751935,             6.796922608588814e-05,           0.9600588131425174,                  1.0238766693352326,               4.049021299854576,                     0.10004309917478539,                    0.047927635387703525,                1.1999378500468532,       0.023822599632089544,      -0.013768999500290275,                       0.042677384321911864,                        0.01885791047268161,                   0.1194094875798299,                 -0.08160609876075904,              0.365686148010136,                   0.14503436217873125,                0.9679545941823273, 7279.776112404905,0.8533010716269641, 7280.629413476532,1.3067099448678596e-10
                      0.09975010612373798,                       0.0502825670673099,             0.0003160166008630639,           -0.00021130235739480832,           1.0063011364405803,                  0.9969350329740676,               3.982752034256187,                     0.09433009575836923,                     0.04871492605210797,                1.1980261106514343,       0.022977737211071846,      -0.017809341007521278,                        0.04773215147670038,                       0.018673968811487217,                   0.1197457983207707,                 -0.07918082793096824,             0.3334991513980115,                   0.15256245982782407,                1.0471643696177857, 7280.679489395272,0.8766097098982868, 7281.556099105171, 3.224859798680208e-10
                      0.09886010872256355,                     0.049952213038643646,            -6.983451187527942e-05,            -8.295086087684004e-05,           0.9784464749605853,                  1.0130911391648527,               4.033212953532622,                     0.09899963614169664,                     0.05218736134249243,                1.1993037660529597,       0.026741951210860183,       -0.01546722768518842,                        0.05419174416120661,                       0.025021346377567966,                  0.11982202447757097,                 -0.08145817632468756,               0.37190166180227,                   0.14458319425509855,                0.9477624109074856, 7280.910468826913,0.8976571196868608,   7281.8081259466,4.0627858475970214e-10
                      0.10018225348462842,                     0.049453699870714914,            0.00018514719796326637,            -0.0003917605857495249,           1.0272300799250607,                   0.984658930468034,               3.973677826563715,                     0.09930257290894469,                    0.047515118100324355,                 1.200662835957707,       0.023017672820355935,       -0.01413593929342088,                        0.04486809365851353,                       0.025441398140982226,                  0.11992279765601077,                 -0.08061464336430184,             0.3350063225655337,                   0.15334211437114037,                1.0450817840620519, 7279.760666031465,0.8505145806995603, 7280.611180612164,1.2866810998147784e-10
                      0.10106691393903548,                     0.050420083990064084,            0.00011869677731254041,             9.554950884719852e-05,           1.0248607505799945,                  0.9860949497978853,              3.9696883917552377,                     0.09931114134394622,                     0.05291772158356991,                1.2006176382338352,        0.02523416239868135,      -0.014112557523118241,                       0.043837895017176755,                        0.01812214747467702,                  0.11915083582862457,                 -0.08032772115688479,            0.34715223704458836,                     0.150346985442059,                1.0044222659717963, 7280.106349746578,0.8667119604084992, 7280.973061706987, 1.818023327955676e-10
