galaxies.lens.bulge.profile_list.39.centre.centre_0,galaxies.lens.bulge.profile_list.39.centre.centre_1,galaxies.lens.bulge.profile_list.19.ell_comps.ell_comps_0,galaxies.lens.bulge.profile_list.19.ell_comps.ell_comps_1,galaxies.lens.bulge.profile_list.39.ell_comps.ell_comps_0,galaxies.lens.bulge.profile_list.39.ell_comps.ell_comps_1,galaxies.source.bulge.profile_list.19.centre.centre_0,galaxies.source.bulge.profile_list.19.centre.centre_1,galaxies.source.bulge.profile_list.19.ell_comps.ell_comps_0,galaxies.source.bulge.profile_list.19.ell_comps.ell_comps_1,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,    log_likelihood,             log_prior,     log_posterior,                weight
                             0.00017224306522274635,                             -0.0011035035331687232,                                     0.055781679283558684,                                     0.007219321430334429,                                     -0.22249372490065475,                                      -0.3910707924999678,                                0.0031334135316549356,                               -0.0012699265444227074,                                        0.10384141981524773,                                       -0.06194765584843742,             0.0034125273036308013,            -0.0012121561322857063,                     0.05535027221964028,                     0.00311567949412639,                1.6008638577681717,        0.05143314826539119,        0.04970795677988249, 5415.822476728945,     1.047319935023825, 5416.869796663968,1.2535665515625675e-10
                              -0.002309019903753956,                              0.0005305881033456777,                                     0.045675498162942446,                                     0.010825495327244543,                                     0.005284552167697291,                                      -0.2911637931490273,                               -0.0007194241891402864,                                0.0018896340457246394,                                        0.11144775999439309,                                       -0.04885582987482002,             -0.001088960729847364,              0.002365440421623624,                    0.056583097445685425,                    0.010986840812440387,                1.5995976977070163,         0.0545030798091265,        0.05101867796400883, 5415.657312552224,    1.7034062051414751, 5417.360718757365,1.0627166990588796e-10
                              0.0012565623056229186,                              -8.78074313691024e-05,                                      0.04821640230367164,                                   -0.0014586854707036502,                                     -0.22174163697415794,                                       0.6869401321787295,                               -0.0003489633272403545,                                 0.002114661026234454,                                        0.12087545660967755,                                       -0.07168804097306677,             0.0018021196120642674,             0.0025339776310333182,                    0.046812564330416626,                  -0.0002446983956643941,                1.5994612616183197,       0.050516708223630025,        0.04580854121221478, 5416.940995837236,   -0.7419299385257022, 5416.199065898711, 3.836313341373026e-10
                               0.001664238356358469,                              -0.002503672696323872,                                     0.047211627036156285,                                     0.002650352334651274,                                       0.2706228819039751,                                       0.2404529264018554,                                0.0008712213053478443,                                0.0023578382089837935,                                        0.10406446082667763,                                       -0.04069940072380884,             0.0014315927432047631,             0.0019544870681072117,                     0.04823649336593742,                 -0.00010759172703178744,                1.5996526947608356,        0.04989430740263223,       0.046593880324831916, 5416.221325388581,    1.4646765454169546, 5417.686001933998,1.8679496573821997e-10
                              0.0006939467303359315,                             -0.0022661467730898666,                                     0.047679358925425616,                                    -0.015946441907878497,                                     -0.04377127742131133,                                       0.3934382916312615,                               -0.0007791861598274304,                               -0.0006056984225165126,                                        0.10113117056746639,                                      -0.051753758913026804,            -0.0009536201292118657,            -0.0009300107854559524,                     0.05233692131880422,                    0.024308702086533688,                1.6013061570160005,        0.05976538076791077,        0.04728491312771771, 5416.634778365144,    1.3123847866174931, 5417.947163151761,2.8243955186307375e-10
                               -0.00215954917325982,                              -0.001792723671162233,                                      0.04760184155710814,                                     0.006428898026800114,                                      0.15760063680679526,                                     -0.15695233871055567,                               -0.0005842033026025503,                                0.0013802639323315224,                                        0.11997806105888183,                                       -0.05997981669813788,           -0.00037064302079263317,             3.369129226742105e-05,                    0.053438454590417836,                   0.0014397718742434468,                1.5997539321951455,        0.04888132216523483,       0.049039701446252915, 5416.292996980569,    1.8836652742908706,  5418.17666225486, 2.006742943060094e-10
                               0.002085129624815843,                             -0.0014916841828489236,                                      0.05595157617810813,                                    -0.015099911939059402,                                     -0.07014184100831349,                                      0.17718145998668347,                               0.00012449709148831762,                                 0.002112550213100295,                                         0.1013301982534332,                                       -0.05514251709685651,            -0.0007536665497804139,             0.0017233317479982348,                    0.058054657272051974,                   -0.002618003965822189,                1.5990036063074766,       0.049005245282812804,        0.05257171436111452,5416.5056672449155,    1.9742469817613615, 5418.479914226677, 2.482294280847405e-10
                              -0.001312245733247397,                              -0.000862793672235504,                                     0.049661725071444306,                                   -0.0013447448004461377,                                      0.17714737665350824,                                      0.14818974787788228,                                0.0007733438252916048,                                 0.003951471421569257,                                         0.1143908267184225,                                       -0.06772571616146608,              0.001174002323332704,              0.003204418313602089,                    0.051136127056481025,                    0.006596775044775768,                1.5994589695650103,        0.05116414891817067,       0.047274259876432245, 5415.815030309934,    1.8648147863911806, 5417.679845096325,1.2442666382595954e-10
                              0.0016514956988754326,                            -0.00037866619223898834,                                      0.04743238018365214,                                      -0.0088617000924176,                                       0.1892204219550964,                                       0.5897465792994092,                               -0.0006468016138190674,                                0.0023315408395525876,                                        0.09786280053913328,                                       -0.06175381238539091,           -0.00033642345399383913,              0.001228338150775246,                     0.06177345137929623,                      0.0271894652440215,                1.6001046954982507,        0.05838166502533204,       0.052154677635245006, 5417.228181855839,   0.04347990761337028, 5417.271661763452, 5.112547727058875e-10
                              0.0002600286056019946,                             -3.247390459597266e-05,                                      0.06093857147623496,                                     0.011743460512969204,                                     -0.15801297794284766,                                        -0.32557572478421,                               -0.0010939695365604892,                                 0.004004779327999352,                                        0.11543355220834692,                                       -0.05131727268096592,            -0.0002605151604071595,              0.005000667490772352,                     0.05615391543614147,                     0.00252049715837865,                 1.599615406072641,       0.049982605752259934,        0.05073491580535128, 5416.792829444152,    1.4332856993452205, 5418.226115143497,3.3080055172295906e-10
