galaxies.lens.bulge.centre.centre_0,galaxies.lens.bulge.centre.centre_1,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.slope,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,    log_likelihood,         log_prior,     log_posterior,                weight
               -0.13985596665726915,                0.10726194495432584,              0.024494394127484338,               0.02293025199425722,         0.018034046968985674,                   1.543119493151437,              0.7329466289120977,                     -0.06399310660918847,                     0.061260932174085625,                1.9450346046368776,      1.5012385180146792,                   -0.041603979516623514,                      0.2503803571995642,         0.1706420205128689,      -0.014408098959706956,                -0.003972080784954925,                  0.03367321799455052,                         0.1730483692917026,                       -0.13987932076300946,            0.16793026495856878,                    0.9924193224052311,                0.5057934153668148, 20700.48363170397, 63.05411737649513,20763.537749080464,1.4287328791326756e-10
               -0.18496894113584386,              -0.008759908470369261,               0.19879608650622607,              -0.02761580441878386,         0.018958316777945544,                  1.2864110142290783,              0.5373169991749533,                    -0.014624532123106016,                     0.022362482658027632,                1.9777514057455463,      1.5037965160150193,                     0.17649890276169938,                      -0.303463780751207,       -0.17885689737335805,         0.1041647976466992,                  0.11318841254774827,                -0.029954450307226776,                       -0.09176195352985957,                         0.1858406140478937,             0.1738545912355463,                    0.9969569079517498,                0.5077924582777961,  20701.2712141088,60.847497918301244,20762.118712027102, 3.140463365857302e-10
               -0.11450070118410453,               -0.21685286617674124,               0.03152089480392009,              0.020919101062008772,         0.018614566183520517,                  1.8619118304172089,              0.7563858425961736,                     0.003646329509051095,                     0.003388809863151412,                1.9746558467875948,        1.50877664272801,                     0.23208288617877337,                     0.19779504846457638,        0.12985565573137423,        0.15491293736590075,                  0.03826915576473701,                 -0.03416877930667562,                       -0.11048841113889314,                       -0.12584224628551793,              0.162375997661805,                    0.9899221133873752,                0.5074208907684521,20700.746822771936, 62.31688479848836,20763.063707570425,1.8588890436411703e-10
                -0.2507120330315449,               -0.18694189012401094,               0.13418138858371378,               0.12463823755766273,          0.01862733057374902,                  1.8193935735060047,              0.7661753544831417,                    -0.009002902279239005,                      0.05786327697223212,                1.9970575377597684,      1.5070258470823497,                    -0.14285142323705277,                     -0.0927792128508427,       -0.06453460885349928,       -0.10210150064556181,                 0.015821552069368888,                  0.07664479962265235,                        0.07481694095516118,                     0.00033827192355810257,            0.16379827290623428,                    0.9951281321768483,                0.5121832631008434,20700.463466760513,  61.7592836785326,20762.222750439047,1.4002110979287388e-10
               -0.14921400238524277,               -0.08869782177926398,              0.015314006213225137,              -0.02570784937574281,          0.01884490809854235,                  1.1091312680700898,              0.5121614127999023,                      0.05893174144458458,                     -0.07578957742876237,                1.9518152462871672,       1.502508433223414,                    0.029954633674738614,                    -0.18651044539906636,       -0.10822211568283145,       0.046382871759856115,                -0.020889122175973066,                -0.023956875289117458,                       -0.00618556152378901,                         0.1438959489570691,            0.17632828214825824,                    0.9947474390293737,                0.5079296836639757,20700.626825708332, 59.92357890938841, 20760.55040461772, 1.648691523598415e-10
               0.007999673538235157,                -0.1045831215602275,               0.11601745089092011,             -0.009916023923061129,         0.018255432733611358,                  1.7458131810454323,              0.6479252652914836,                     -0.05144629800767266,                       0.0894855641754219,                1.9831209410903299,      1.5025198721921464,                    -0.11838390822104825,                      0.2458687894728133,        0.15674928251970324,       -0.08144910618276452,                  0.07147361001633547,                 0.010509685162124877,                        0.01526716254469986,                        -0.1875558785989457,            0.16582189464960204,                    0.9896291708072515,                0.5029481897519229, 20700.90368788303, 62.53105908296419,20763.434746965995,2.1745986787670968e-10
               -0.33039603754168645,               -0.06924269727722236,             -0.021323106513689745,               0.04780495166863976,         0.019771158331531244,                  1.4852976133108293,              0.6187560479369358,                     0.018596434478043523,                    -0.039038007534634496,                1.9259884862704726,        1.50067470067152,                 -0.00019724291103324156,                     0.24344935032214765,        0.14805738721615336,       0.009954176711837315,                 -0.06389828227627357,                  0.00914420913313356,                        0.06346330627029145,                       -0.10346492143749443,            0.16911938721190659,                    0.9622728853407577,                0.5166408858330956, 20701.15023340589, 58.50243643820174, 20759.65266984409, 2.782610886776631e-10
                0.10927305425253471,               -0.18688674945287492,              0.059905578756153564,               0.07177543540946685,         0.017342062870026275,                  1.5877990681027947,              0.6603140990009009,                     0.011657524727041783,                     -0.02610738055695247,                1.9617018921413392,      1.5045313812873995,                     0.25012779809676317,                     0.17540374965130245,         0.1088729920692477,        0.14954197179868367,                  0.07754883106015496,                -0.008330643049704944,                        -0.1920530241671938,                      -0.021473449142430826,            0.17064001132773335,                     0.996261816474534,                 0.500296272754229, 20700.62535185606, 65.52083655341487,20766.146188409475,1.6462633856464266e-10
                0.02273112879213463,                -0.0638135454562381,              -0.02360714485792811,               0.03765096200915762,         0.016591825911122952,                  1.9535594245592516,              0.7725262490401321,                     0.040174913893100475,                      0.04121689190839939,                 1.990372724212401,      1.5032125613677256,                     0.11793014212790552,                    -0.21633253787748336,       -0.14086792020001737,        0.04802292911622095,                -0.027215608944717657,                 0.021882553353133233,                        -0.0987042648530983,                        0.11367951853297979,            0.16499593877140742,                    0.9836543535467308,                0.5029164465979392,20700.264197426997, 67.68483673391354,20767.949034160913,1.1472338258168935e-10
               -0.07538516256253873,               -0.10902539619813545,             -0.037204091736688656,               0.14072540167247355,          0.01628013228456301,                  1.8546585854872244,              0.7031395924450596,                    -0.011957853051268754,                     -0.08134207480486057,                1.9673648948500915,      1.5013268247633513,                   -0.010378612624407287,                      0.3006692224229022,        0.20422639244103513,       0.013797418256176959,                 -0.06144877426845525,                   0.0794617682905176,                       0.039563478138337396,                       -0.10523429687969785,             0.1656838810984871,                    0.9916102397606668,                0.5116163212905522, 20701.28278479068, 69.85818089021792,20771.140965680897,3.1770117052638635e-10
