galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,    log_likelihood,         log_prior,     log_posterior,                weight
               0.09250231192491866,              0.021421552048407937,                1.0089681170877327,                      0.1766950415884226,                    -0.21356257515028812,      -0.041237235515725446,        0.07078671319728286, 29901.74050881128,1.9865865585897229,29903.727095369868,2.6579154264753346e-09
               0.09122407353267649,               0.02636834589892791,                1.0061498105199527,                     0.17814835198255877,                    -0.20365466587239903,        -0.0329502406697712,        0.07317244489787034,29902.914728355114, 1.884948194805064, 29904.79967654992, 8.599995544153518e-09
               0.09516099352086203,              0.028595796880346996,                 1.013842131533682,                     0.17574878738171507,                     -0.2322775065235217,        -0.0482876112961656,        0.07097364541018109, 29900.50989749812,2.2213617505993364,29902.731259248718, 7.764141739561036e-10
               0.09543779175262658,              0.028853111791099346,                1.0117494161914213,                     0.17477623153424904,                    -0.22449425666820197,       -0.04543058729511451,        0.07144252238689769,29898.647267155044,2.1524234760372054, 29900.79969063108, 1.205489342730931e-10
               0.10343126686730592,              0.026696134039868976,                1.0190110209301335,                       0.177767959235234,                     -0.2357862153225026,        -0.0487973667677315,        0.07269789043938224,29899.884070129145,2.3209740507339682, 29902.20504417988,  4.15240860305772e-10
                0.0983303659527267,              0.026282581298798624,                1.0114425012362283,                     0.17598793667641635,                     -0.2280369607310587,       -0.04883848463557916,         0.0710791035606737,29899.291524509295,2.2006611053761658,29901.492185614672,   2.2959413468026e-10
               0.09903074465175621,               0.02571468453391554,                1.0177900196019611,                     0.17381103564413938,                    -0.22859240262174232,       -0.04218423515533176,        0.07016375710271355,29900.908729253744, 2.226738427635497, 29903.13546768138,1.1569214835032312e-09
               0.09982915807261632,               0.02101132939704528,                1.0129765929058268,                     0.17646966977009418,                    -0.22453688329976731,      -0.048607779388947114,         0.0708027468848883,29900.907055679163,2.1645529329476445, 29903.07160861211,1.1549869083953757e-09
               0.10192756715394435,              0.026017799658514747,                1.0189590073300412,                      0.1786676466582996,                    -0.23568050927540884,       -0.04737292105350288,        0.07044960576460219, 29900.13957950957,2.2965696004774743,29902.436149110046, 5.361254158934671e-10
               0.09218692830207874,              0.022727605814754217,                1.0076776776635132,                     0.18188979277897405,                     -0.2106415208665131,      -0.037673733790660136,        0.07348966832248316, 29900.16885716004, 1.924226108481349, 29902.09308326852, 5.520539456036485e-10
