galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.sersic_index,galaxies.source.bulge.intensity,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.effective_radius,galaxies.lens_1.bulge.ell_comps.ell_comps_0,galaxies.lens_1.bulge.ell_comps.ell_comps_1,galaxies.lens_1.bulge.intensity,galaxies.lens_1.mass.ell_comps.ell_comps_0,galaxies.lens_1.mass.ell_comps.ell_comps_1,galaxies.lens_1.mass.centre.centre_0,galaxies.lens_1.mass.centre.centre_1,galaxies.lens_1.mass.einstein_radius,galaxies.lens_1.bulge.effective_radius,galaxies.lens_1.bulge.sersic_index,    log_likelihood,        log_prior,     log_posterior,                weight
                        0.22477293152370362,                         0.4930110453453257,                0.8043212956082479,            0.22117126669078596,                 -0.24154194168255605,                     0.18192435404952,                   0.08399833094621427,                       -0.02401652618123645,                        0.07573307741158096,           0.011640590099231194,                      0.029311732244762898,                      -0.16986571866052766,                -0.06603725701798371,                -0.07722356448972077,                  0.8283925893961527,                     0.636472338710555,                0.5022058823889064, 21725.16859059091,84.74994104546532,21809.918531636376,1.0499499993546402e-10
                        0.20805622866182202,                         0.5248233683800367,                0.8913825876948147,              0.244669406295503,                  -0.2434702319087257,                  0.19548304386416193,                   0.08090886013809058,                       -0.04047886460733164,                        0.14380815768437624,           0.010783539070318027,                      0.013298283725989696,                       -0.1487977201245655,                -0.07536451159628459,               -0.062289787921035455,                  0.8233119714006227,                    0.6496240765776236,                0.5013497466468451,   21725.582060353,91.12313346995464,21816.705193822956,1.5875823198494766e-10
                        0.22454210806381358,                         0.5123464341911247,                0.8377193085294128,            0.22129365096425024,                 -0.25021869507273564,                  0.18141791460056922,                   0.08222306328923834,                     -0.0024274597604819646,                        0.15087992418200155,           0.011797196333430853,                      0.006128955062835879,                      -0.15705645480343608,                -0.08338252959118554,                -0.06720226926571052,                  0.8254851166142274,                    0.6270057935274613,                0.5002062291987066,21725.862764068966,83.58232653715199,21809.445090606117,2.1020562270960225e-10
                        0.26373165184781583,                        0.49384783485032446,                0.9387229446401255,             0.2404697548224114,                   -0.240095304246158,                  0.19048806792348316,                   0.08252932270033109,                       0.008493176290867016,                        0.08131685385746161,           0.011103089734249809,                      0.025640404944544504,                      -0.16355860703670086,                -0.05778574526667779,                -0.06845273444420916,                  0.8199619260164568,                     0.647929185066156,                0.5005916256410745, 21725.96632374335,88.43636431175932,21814.402688055106,2.3314157377206074e-10
                        0.22324530444452012,                         0.5265233182107102,                0.8933566190838478,            0.21831888859498713,                 -0.24498710687080794,                  0.19094323101289667,                   0.08517848555443153,                      -0.009635893069117525,                        0.10475615914829427,           0.011725056507640079,                       0.01727007918311955,                      -0.15620004179811472,                -0.07337682879007386,                -0.07157590098298085,                  0.8236664159888869,                    0.6048485921508872,                0.5010855248591071,21726.244660121625, 84.0029818399161, 21810.24764196154,3.0796380507441573e-10
                        0.22190142186133746,                         0.5230209849657221,                0.9149705561392988,            0.24171283501248295,                 -0.24627166981038878,                   0.1889973995986236,                   0.08361108990375472,                        0.03203381878124598,                        0.10362100529216252,           0.010509994154421746,                       0.00980223045380873,                       -0.1618825271892448,                -0.07605108496418182,                -0.06452790618482918,                  0.8287158586680506,                    0.6281382507198905,                 0.501631482185378, 21725.94450313796, 93.4780169063696, 21819.42252004433,2.2810938585084356e-10
                         0.1869029743151537,                         0.5032471059543816,                0.8022900444300645,            0.22543737523750723,                 -0.24493041084151568,                  0.19475866191332303,                   0.08060094888509589,                       0.008087227723604632,                        0.09495921343051696,           0.011564878897292685,                      -0.00213974476784441,                      -0.14619209520327675,                -0.08234278514308702,                -0.04950358283669516,                  0.8283359221802283,                    0.6176496007794436,                0.5041095323131359,21727.093375689663,85.27991010259385,21812.373285792255, 7.196016738183354e-10
                         0.2281321617137148,                         0.5153230485112694,                0.8051965312913549,            0.23751537398746392,                  -0.2426562002458847,                  0.18849576574809035,                   0.08251045584840039,                      -0.051264533168646056,                        0.09735294514434678,             0.0111428905915748,                         0.021975810365171,                      -0.16603118811381712,                -0.06539987869033902,                -0.07233621820885798,                  0.8217519844979199,                    0.6197940323929598,                0.5003541219268275,21725.336143647775,88.13115932432366,21813.467302972098,1.2414693033879527e-10
                        0.21483805589723556,                         0.5106822005126869,                0.8360641456478595,             0.2245746400796883,                 -0.24206153741539604,                   0.1875509060478846,                   0.08372306531944304,                        0.05443762719641925,                        0.06577260272112823,           0.010743527989045949,                       0.01359718467599608,                      -0.16062631128362062,               -0.055042759785354306,                -0.07560001761436165,                  0.8261430577555464,                    0.6313901675438479,                0.5008429884944166, 21725.86728094711,91.78778347480761,21817.655064421917,2.1115724345199303e-10
                        0.21834066537463614,                         0.5185118764201017,                0.9062744509095619,             0.2296613659648803,                 -0.24719170173766397,                  0.18354240456343096,                   0.08251860338176473,                      -0.028933658965688308,                         0.1609032215218155,            0.01092497687533331,                      0.019731292151404182,                       -0.1595384023964415,                  -0.086703999035977,                -0.06365981543852306,                  0.8265772663870451,                    0.6540454150537387,                0.5005881358972797, 21725.24039329798,90.22478962363165,21815.465182921613,1.1281117873680347e-10
