galaxies.lens.bulge.centre.centre_0,galaxies.lens.bulge.centre.centre_1,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.mass.einstein_radius,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,log_likelihood,log_prior,log_posterior,weight
-2.239849361139843e-05,0.0003841448369358,0.1621220676608922,0.1281841938843864,1.3369243541604088,0.8123577758772966,2.686484573774428,-0.0103486093052513,-0.0306346343757963,0.1496491404697478,0.0079058810581299,1.2851077820687906,0.0283139452185769,0.0765549127837221,0.0780838662477317,0.1171576161673083,-0.1278093352000854,0.2513391605290541,3.251073051592118,0.1923849834679771,2.4758623855900024,-33122.94041628318,2.4626927201836453,-33120.477723562995,0.0001
-0.0001130208646196,0.0003528318174988,0.1625159749300413,0.1279368842737102,1.3384917523598403,0.8119852692094542,2.6840724289323523,-0.0097119779656903,-0.0308336903363207,0.1482760545592957,0.0085629789485389,1.285005904083051,0.0288539078656404,0.0753845252031696,0.079112695647662,0.1169815099203937,-0.1284009150783512,0.2533886617548588,3.2456580538653332,0.1922196009441097,2.46544682070837,-33126.49146642498,2.450889172692822,-33124.040577252286,0.0001
-6.16945226626634e-05,0.0002309526273961,0.1623880593467907,0.1280647694004887,1.3391650243396265,0.8114178847171751,2.6882287888675274,-0.0105398636944886,-0.0317243982792159,0.1521282714836083,0.0075174056430907,1.2858836038471653,0.0281499200208518,0.0776023589643202,0.0784358161179797,0.1168280492230399,-0.1271838231381248,0.2531535330161652,3.2338352228433376,0.1929641913185431,2.4449789727380553,-33124.741622621455,2.465530268980493,-33122.27609235248,0.0001
0.0001550816629413,0.000319625405938,0.1620266610301639,0.1276856916792401,1.342107010296037,0.810222570660422,2.683346255509685,-0.0104095694587014,-0.0308746367465673,0.1511188815588312,0.007817424505285,1.28509652806735,0.0283816710160814,0.0775086949269882,0.0779817870062341,0.1175680539663195,-0.1298433850614428,0.2513980268567091,3.271674389156871,0.1936996544849437,2.494418142927878,-33126.81301070849,2.462009968373673,-33124.35100074011,0.0001
-9.607901608383777e-05,0.000384834117195,0.1621569464192026,0.1280310847008762,1.3389061372106696,0.8116242986972153,2.686730007303238,-0.0109398379455845,-0.0321191421791364,0.1503556258546228,0.0079522579321742,1.2853727465513352,0.028855707131897,0.0764504019122078,0.0785003790992409,0.1169775696555829,-0.1310247966093857,0.2474745348932383,3.263143109500954,0.1896198738271703,2.4231877278314267,-33129.65079284219,2.471672153148382,-33127.17912068904,0.0001
0.0001604194091124,0.0004228883424712,0.1620483073082096,0.1279230979519605,1.3392131731010135,0.8113714225238126,2.68359785329522,-0.0104788758143189,-0.0307045478394697,0.1499901003564313,0.0083377578056771,1.2854254327880792,0.0286289341508017,0.076657686286627,0.0782500062940799,0.1171916723332,-0.129144923348642,0.2537065064867499,3.2586668842436763,0.191317792782266,2.45380455354639,-33126.51578265912,2.4542720969198646,-33124.0615105622,0.0001
0.0002992025366081,0.0002099990866873,0.1619241512215097,0.1282567611479153,1.342656273571738,0.8103761447412977,2.6828540777719163,-0.0115002613781571,-0.0299089034648046,0.1517973571252872,0.0070107722051893,1.2850510387356526,0.0276035238471135,0.0776586385421201,0.0772813101764511,0.1182404891478589,-0.1299590956229456,0.2538482420751713,3.238076657879258,0.1934583045537559,2.4636215392170855,-33132.20775895519,2.4536511157712284,-33129.75410783942,0.0001
-0.0001748407536809,0.0002422695647372,0.1617203427475544,0.127923655446482,1.3395431546677348,0.8116035669979563,2.68281839275486,-0.0102555067347012,-0.0320758085758522,0.1512856490332758,0.009395963872518,1.285292217963299,0.0294001782749857,0.0770043680446469,0.0792205948344264,0.1167109769208849,-0.1269490559120816,0.2503079524345936,3.2518157334248796,0.19219329728475,2.454679678467163,-33124.4453202266,2.4748843768268136,-33121.97043584978,0.0001
-7.1017893745649135e-06,0.0002097119998041,0.1618476573808085,0.1280325334384565,1.3410457127124842,0.8112679538413928,2.683439413639489,-0.0100996956775044,-0.0311407631491073,0.1526876130627126,0.0093329107221714,1.2856557869539025,0.0290282621748997,0.0780808688341127,0.078538854389861,0.1170703480066076,-0.1289949764483941,0.2533741278817814,3.242928007979004,0.1922813586115582,2.461244034556878,-33126.29937547672,2.46467090806367,-33123.83470456866,0.0001
7.238523379348906e-05,0.0001505432279625,0.1621730182465716,0.1277881120099386,1.338221492544705,0.8118183912756403,2.684771893718249,-0.0109015832037292,-0.0314504897705141,0.1521517534235565,0.0059840109463835,1.2854666358359277,0.0275779031470894,0.0779478576253956,0.0779806609202335,0.11797735205429,-0.1310357883032659,0.2540213948571487,3.257741884654482,0.1920680503496806,2.4467086695906124,-33125.40441051622,2.458390733576221,-33122.94601978264,0.0001
