galaxies.bgg.mass.einstein_radius,galaxies.bgg.mass.slope,galaxies.bgg.mass.ell_comps.ell_comps_0,galaxies.bgg.mass.ell_comps.ell_comps_1,extra_galaxies.0.mass.einstein_radius,extra_galaxies.1.mass.einstein_radius,extra_galaxies.2.mass.einstein_radius,    log_likelihood,           log_prior,     log_posterior,                weight
               1.1983037126271365,     1.9901035710572552,                   0.011444552321464296,                    0.21420251418968733,                   0.4625112480110094,                   0.6974373487509992,                  0.28083526971442774, 7514.204351758577,0.055274055010319324, 7514.259625813587, 4.336304693636188e-10
                1.193233221709187,      1.990612743669975,                   0.012381943125017062,                    0.21713941619463975,                   0.4643647220527396,                   0.7025001502162099,                  0.28204378972846555,7513.5777474247225,0.033664467635437574, 7513.611411892358,2.3173358805276478e-10
               1.1885344189904192,     1.9837414424128408,                   0.011021531785213451,                    0.21391519209366905,                   0.4643676305157464,                   0.6989524165974071,                    0.281290876697074, 7515.279903426184, 0.04392761541334783, 7515.323831041597,1.2712353026216073e-09
               1.1911605561114054,     1.9928759329548595,                    0.01165420933172413,                    0.21799463287833926,                  0.46632746536187436,                   0.7043937376869502,                   0.2833486164059131, 7512.832441768645,0.026743504292045268, 7512.859185272938,1.0997826203473462e-10
               1.1725375327890037,     1.9834510550926878,                    0.01170358201429547,                    0.21860442030975702,                   0.4691046757636573,                   0.7092740642167128,                  0.28495402666605146, 7515.830068526375, 0.02680897199461622,  7515.85687749837, 2.203736231927021e-09
               1.1911700859743783,     1.9851264366498196,                   0.010880678310042191,                     0.2147760140484668,                    0.463899021613174,                   0.6987845237782319,                   0.2809648654669431, 7514.559922791661,0.044093988128935196,  7514.60401677979, 6.187886344278279e-10
               1.1797888338590288,     1.9777744740117384,                   0.009194225625760045,                    0.21240070216287393,                  0.46596590182396574,                   0.6977800433538729,                  0.28199805354730545, 7515.160690582627, 0.05094263100113458,7515.2116332136275, 1.128372425909039e-09
                1.182172899552779,     1.9900425299828424,                   0.010615538704532647,                    0.21900690929419173,                   0.4695256845387942,                   0.7073952334695515,                   0.2843261874386093, 7516.850186063362,0.019297095247785806,  7516.86948315861,6.1121081360986244e-09
               1.1822691541773132,     1.9855173361508307,                   0.010442803013882456,                    0.21660402793603484,                   0.4671010952861918,                   0.7036403680064671,                   0.2835316494391587,  7516.65236137015,0.029417734805954655, 7516.681779104956, 5.015068352439173e-09
                1.184477443211205,     1.9863420848759914,                    0.00996646404872797,                    0.21612445851364095,                   0.4678578659520754,                   0.7029623569560406,                   0.2825771309925456, 7513.560124005999,0.029945403794516337, 7513.590069409794,2.2768542599988598e-10
                1.192158608520735,     1.9876788517660988,                   0.011272618948443365,                    0.21495163894937727,                   0.4639862395212003,                   0.6997452784808524,                   0.2816109687478052, 7514.121982427343, 0.04210178321993492, 7514.164084210563,3.9934407438149606e-10
               1.1864592644518932,      1.989352412932385,                   0.011318747836377943,                     0.2170463796893991,                    0.466861358930681,                   0.7042581321862238,                  0.28355471581086694, 7513.658111212659, 0.02682124894638214, 7513.684932461605,2.5112533883706715e-10
               1.1757235279700162,      1.984800760425465,                   0.011763483282969603,                    0.21764607859391047,                   0.4686236643950584,                   0.7078367035817155,                    0.284588129159052, 7516.296659392749,0.025872510760777595, 7516.322531903509,3.5139651544826594e-09
               1.1869052264845577,     1.9865669171294185,                   0.010247934295350737,                    0.21475028110099129,                  0.46649152978569575,                   0.7004489208001088,                   0.2826694002818492,7515.0620356789295, 0.03753010889681594, 7515.099565787827, 1.022367851197046e-09
