galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.source.pixelization.regularization.inner_coefficient,galaxies.source.pixelization.regularization.outer_coefficient,galaxies.source.pixelization.regularization.signal_scale,    log_likelihood,         log_prior,     log_posterior,                weight
           -0.00040721976632026826,              0.007700645429506433,                1.5997166869530859,                     -0.0424561541066698,                    0.004011632814865374,         0.0516042237419872,       -0.04329419962201666,                                          0.02449480743464505,                                        0.0041354147841818605,                                      0.3208472645873496, 5512.020718544738,282.69352942121054, 5794.714247965949,3.9016768934476853e-10
            -0.0035721269242580977,             0.0016013843410365184,                1.5974504129124099,                    -0.04227487626139767,                   0.0013815595700876592,       0.053087690684233406,      -0.045262888590433537,                                         0.039604262071852706,                                        0.0008861327683273554,                                     0.24043938932421183,  5512.11792387768,   1153.7907890628, 6665.908712940481, 4.299985997698914e-10
             -0.006504776767377968,              0.002520645014229092,                1.6023256765480975,                    -0.04802834277934641,                   -0.013173100051018516,       0.044888100411799935,      -0.048433002147848125,                                          0.06693954836019066,                                           0.0551413729754806,                                      0.8512652130148108, 5511.926573055138,33.132019589082404,  5545.05859264422,3.5511125324107806e-10
             0.0007831192253381137,             -0.004690974310389531,                  1.59774515333637,                   -0.051227056057918274,                     0.00514679398577212,        0.05515908864566122,       -0.04917018152775071,                                           0.8085600507954208,                                       4.9095603648264936e-05,                                      0.7583742947543809, 5510.676885678351,20369.681534068066,25880.358419746415, 1.017728890674165e-10
              0.004148600837823138,             0.0028452719712782123,                1.6003867560875145,                    -0.06074946929573127,                   -0.005102812541206457,        0.04953195842381624,       -0.05313893811188549,                                         0.003136977541563877,                                           0.6233049791768047,                                      0.8952070302951726,  5510.88683270166,320.40661326491556, 5831.293445966576,1.2554832902964663e-10
             -0.005493299493723017,             -0.004630844929180296,                1.6011259478994564,                   -0.055700060629643285,                   -0.016158989689591657,        0.04487359852681666,      -0.051666020363719346,                                        9.613651602266128e-06,                                         0.003809745359348835,                                     0.13998370869812649, 5511.880488102802,104281.30478727861,109793.18527538142,3.3911733805757427e-10
            -0.0015186001614994349,             0.0006362883877864705,                1.5973133583302181,                   -0.043780517721656864,                  -0.0066326493249746245,         0.0465148601138268,      -0.045319559617829956,                                         0.009074263652015007,                                       1.5434637596056384e-05,                                     0.08547345906407444, 5510.716368326279,64899.587733392706, 70410.30410171898,1.0587153243449251e-10
             0.0003041767136972623,            -0.0066023469240608455,                 1.596408440758833,                    -0.05041416979811585,                   -0.006653315963487731,        0.04750414023281186,       -0.04873955951053882,                                         0.008214546558711084,                                       3.8991664197456664e-05,                                      0.8262577163645164, 5512.021086453584, 25768.25927059387,31280.280357047453, 3.903112618982394e-10
            -0.0020631676204213773,              -0.00950221572688305,                1.6023314156802368,                   -0.049782207219851556,                   -0.010849505426806072,        0.04421266461743511,      -0.047970851956771116,                                       0.00038917518785806674,                                        4.192485112419385e-06,                                      0.7493642504475768, 5510.674796222412,241091.60386679482,246602.27866301723,1.0156046110661104e-10
             0.0018830702613807989,              0.003420264861025048,                1.6034362615224187,                    -0.05810523466310262,                   -0.009935836357518435,        0.04670331305404427,         -0.053964999145046,                                        6.413698447277648e-05,                                         0.007784247238217336,                                      0.7072914031478937, 5512.013103489993,15720.133018380244, 21232.14612187024,3.8720782509821196e-10
               0.01104584573268038,             0.0014424829257395312,                1.6015620107191675,                    -0.03763805689141197,                    -0.02655874600293003,       0.039448666602139096,      -0.042345796887463455,                                         0.005020698181602095,                                         8.76727772363897e-05,                                      0.7464231395951474, 5511.852443064899,11605.513438768561, 17117.36588183346,3.2973890342454506e-10
               0.00319580066765933,              0.009242212061521909,                1.6018307486110201,                     -0.0650164039811408,                    0.005379020063154037,        0.05184001940039245,      -0.054920618777929656,                                        0.0004990533950083803,                                        2.431921205575006e-06,                                     0.12523860617788773, 5511.371873323068,413201.38130633027, 418712.7531796533,2.0392074179155259e-10
              0.010219633476675496,             -0.004849305137915572,                1.5978260557797324,                      -0.051246359064544,                   -0.014980953042770707,        0.04372100930977713,      -0.049088377510842725,                                       0.00011485327580786287,                                       0.00022216917202824666,                                     0.25793633254787096, 5513.280598764051,13207.909590367824,18721.190189131878, 5.089022472421016e-10
             -0.004797353785431835,             -0.006371996063459519,                1.5995750245760412,                    -0.04179381826394947,                   -0.025662881280115138,       0.040488752957829645,       -0.04538594384993279,                                         0.034792002850601085,                                        3.876664383672867e-05,                                     0.07049417932981783, 5515.539070017661,25824.336362499154,31339.875432516816, 4.869405832938218e-09
              0.007372905977517318,             -0.005403886172905388,                1.5998484541513427,                   -0.055967352247833085,                   -0.005897322768683605,        0.04817500857101956,        -0.0516799269178939,                                        2.662102165926701e-06,                                       0.00010028585828304672,                                     0.29322480283906327, 5514.562932324957, 385614.4954702909,391129.05840261583,1.8346142315913464e-09
             0.0017708478700728743,            -0.0012921422120287548,                 1.597490253289877,                    -0.05426476002217083,                   -0.006228570237163036,       0.048212447967466404,       -0.05112018518653904,                                         0.004185636136607324,                                        0.0002224971405965398,                                      0.9162525261480601, 5517.095417794033, 4733.362883601283,10250.458301395316,  2.30881546539751e-08
               0.00609269647951801,               0.00214848398280723,                1.6006776289785816,                    -0.04628734774642131,                    0.013203085077600077,        0.05485502969704801,       -0.04443247734081582,                                         0.003232048699809964,                                           1.2912104804622238,                                       0.659829907393487, 5516.216355587791, 310.2520245831613,5826.4683801709525, 9.585557074600379e-09
            0.00023335266912417738,             0.0011023661614292626,                1.6049830953675535,                    -0.06143889210057397,                    -0.01719886078472365,        0.04102723458053993,       -0.05493895103390728,                                        0.0036109083138951073,                                        0.0023563226787973574,                                      0.4326979888490001, 5516.570739720395, 701.4604687369806, 6218.031208457376, 1.366231929175478e-08
              0.001301508992800888,             -0.008949243066610523,                1.5987272326135125,                   -0.043958693571227093,                    -0.01081918509061661,       0.044336634632003526,       -0.04418705464420773,                                        4.193013267451944e-05,                                         0.001440177149319604,                                     0.17159001476458935, 5513.050377099595,24543.636598198165, 30056.68697529776, 4.042503179640587e-10
            -0.0016786983863491456,            -0.0033134253131381223,                1.6021645607726163,                      -0.068843216996789,                   -0.028141016286380646,       0.037744126122293706,       -0.05786641774896881,                                        3.292836758306998e-05,                                           0.9691614052734754,                                     0.20459334224641357,5512.6186335784405, 30370.31047824281, 35882.92911182125,2.6251041668548725e-10
            -0.0022100915271055263,             -0.001235778808634021,                1.5996604312774154,                   -0.043449671650187566,                   -0.014106844289436439,        0.04354689119383359,       -0.04608618360720373,                                          0.05960142076740685,                                           0.8898191081883196,                                      0.6972898366744924, 5514.131288924924,17.991955159025093,5532.1232440839485,1.1914735654362975e-09
            -0.0012705056317823204,             0.0018783087192918932,                 1.599839779456579,                    -0.04161507815068617,                   0.0004505310333649146,       0.051348829445594685,       -0.04450954871211154,                                          0.02814492839905494,                                          0.01255415710719001,                                       0.671121491295311, 5517.643320918096, 115.2292486831871, 5632.872569601283, 3.993378967473746e-08
            -0.0021814956673069604,              0.005194752987377822,                 1.603049665668356,                     -0.0558824518159783,                   -0.014595135591575163,        0.04570804715446363,        -0.0515773013371972,                                         0.011017209206317779,                                        0.0011583254046215478,                                     0.29030698316348735,5513.0089333947635, 954.1398185616614, 6467.148751956425, 3.878391067038372e-10
             0.0036587378030348973,             0.0010266132275718281,                1.5985853403612813,                    -0.05397433583348001,                   -0.009226930358702826,        0.04350433741514696,      -0.049756936688516384,                                       3.8448565407783244e-05,                                       1.3323227222388126e-05,                                      0.9085599203778065, 5517.175087631679,101065.70415054962, 106582.8792381813, 2.500284299274125e-08
              0.003798576801214472,             -0.005101063097279547,                 1.600929739134219,                    -0.05679815338400956,                   -0.026222852330224533,        0.04112708287922214,        -0.0537790203644787,                                          0.18615506300230708,                                         0.011149123042207667,                                      0.1261453700003311, 5514.774642179524, 95.25912613742666,  5610.03376831695, 2.267196590139357e-09
             0.0027092618557680846,             -0.008001722375026039,                1.6012839306711188,                    -0.05729211485115916,                   -0.021901920634984477,        0.04185510659483477,       -0.05254391638530924,                                          0.21811503882360245,                                          0.02081445202184019,                                     0.22825520647325348, 5516.515017476253, 52.77192069952082, 5569.286938175774,1.2921846197457677e-08
             -0.004421036751887451,            -0.0029569455651363903,                1.6026201568408731,                    -0.06327657403137095,                   -0.023274910241510533,        0.03945334203750529,      -0.054972976882270506,                                          0.11734897777300671,                                        0.0014669295160042045,                                    0.029988987038166437, 5517.038978137062, 690.4240174738612, 6207.462995610924, 2.182115786735285e-08
            -0.0008385940613680062,             0.0017619800880101855,                 1.604824218344774,                    -0.05953474265320794,                    -0.00815301969428355,       0.043960934711358424,       -0.05289188757192252,                                       0.00011692388108961355,                                         6.55779687717645e-05,                                       0.965296064749872, 5516.345017613463,23801.643389308407,29317.988406921868,1.0901708498087433e-08
              0.005390324291480709,            -0.0074846475494620215,                1.6008941446073515,                    -0.04937816697903851,                  -0.0003466112827392514,        0.05023925252843781,       -0.04783978176461685,                                          0.01049603358147879,                                       0.00010701538803383067,                                      0.8032602138227972, 5515.012453840813, 9439.734146401615,14954.746600242428,  2.87587146691716e-09
              0.006589984592572963,            -0.0024801011284248755,                1.6036965025863024,                    -0.04201854991166831,                   -0.019926383236086406,       0.041277188051192674,      -0.044978893587864235,                                       0.00019619365756443722,                                        0.0006605446186167407,                                      0.7296361939603933,5517.6805766213965, 6611.069287363333,12128.749863984729,4.1449612288806504e-08
            0.00011786413966772783,              0.005859225441994302,                1.5993244186237987,                    -0.03720505240481925,                    -0.02951430783529025,       0.040158505239393315,       -0.04253988504847856,                                          0.00629131049460205,                                        2.363402129304531e-06,                                     0.16052371800559306, 5517.189386126014, 423278.1137461342, 428795.3031322602,2.5362914104407682e-08
