galaxies.lens.mass.einstein_radius,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.effective_radius,     log_likelihood,         log_prior,      log_posterior,                weight
                1.6133234632890923,                       -0.11796576738022937,                         0.1867577422337943,               1.70678456494575,                3.090934747040919e-08,                5.746441184006912e-09,                   0.12178659958940145, -6983.208470411271, 5.395224274754511, -6977.813246136517, 7.150366885853779e-10
                1.6133233964048252,                       -0.10731340087346099,                        0.19905857619796982,             1.7486769006666292,               -3.537082320093088e-08,               -6.021373538667163e-09,                   0.11559178556099192, -6982.215274612356, 5.414462403877959,-6976.8008122084775, 1.930490998670351e-09
                1.6133234818267632,                       -0.13674246715396368,                         0.1896187004595872,             1.7286614755663827,                4.756199101230152e-08,                 8.00825245700354e-09,                   0.12092826681265655, -6983.949940060502, 5.362590717262749, -6978.587349343239,3.4065294582930507e-10
                1.6133233994078215,                         -0.107667301953956,                         0.1738606595639978,             1.7379559711790886,               -3.428665087956695e-08,               -5.506641219399366e-09,                   0.11667281101296074, -6982.362255982924, 5.462796002150615, -6976.899459980773, 1.666612300359801e-09
                1.6133234777153587,                       -0.11950414878035888,                        0.18516870097487115,              1.723476600964266,                4.419594309967856e-08,                6.144516298545177e-09,                   0.12085379191980551, -6980.296489196684, 5.398759181621381, -6974.897730015063,1.3151815233791097e-08
                1.6133233999800112,                       -0.10793998151060714,                         0.1994474400324138,              1.714989899616142,              -3.2670085040042984e-08,              -5.0271987753203184e-09,                   0.12409931980082145, -6983.261803771287, 5.356550467985393, -6977.905253303302, 6.779004810593088e-10
                1.6133234062126434,                       -0.12560313499260423,                        0.18525046424397715,             1.7147019870639857,              -2.6723664919847678e-08,              -2.7458585058481866e-09,                   0.12068553322024497, -6984.900708817695, 5.394650398193734, -6979.506058419502, 1.316432283243836e-10
                1.6133234601382986,                       -0.14204900434486067,                        0.18335953771176958,             1.6909589414250392,               2.7020094800489503e-08,               5.3323209112110526e-09,                   0.12127092125132309, -6984.577051730226, 5.377346827965066, -6979.199704902261,1.8195375022306056e-10
                1.6133233969310479,                       -0.12748852195480687,                        0.19040212007322058,             1.7305756971464126,               -3.571598534979348e-08,               -7.702132737152922e-09,                   0.11696389929042167, -6983.236944915594,5.4039220477965255, -6977.833022867798, 6.949635163744415e-10
                1.6133234803670589,                       -0.13162088889060464,                         0.1922443916178437,             1.7500085495006383,                4.727951812000253e-08,                8.234079411362227e-09,                   0.11840274511218832, -6984.442305976847, 5.377465980898238, -6979.064839995949,2.0819981935073957e-10
                1.6133233891414447,                        -0.1188653844544464,                        0.18337066319725376,             1.7173473430189512,              -4.2861695609408557e-08,               -6.162811733156914e-09,                   0.12152779431544025, -6985.094347233538,  5.39964116161735, -6979.694706071921,1.0846819884512338e-10
                1.6133233889393668,                       -0.13446979603109657,                         0.1936599754345636,             1.7344476649654161,               -4.444821219418138e-08,               -7.103666904706429e-09,                   0.11955913619646472, -6985.164019999738, 5.366563311223263, -6979.797456688515,1.0116817849097672e-10
                1.6133234804238914,                       -0.10126138903031516,                        0.18244082466458317,             1.7110744059784588,                4.676411194393104e-08,                9.471937095772986e-09,                   0.12240751579827208, -6980.716191497033, 5.417466911129775, -6975.298724585903, 8.643931286488836e-09
                1.6133234635614533,                       -0.10247446005015562,                        0.17688746465911154,             1.7411918262024766,               2.9271356477567068e-08,               5.7992751434365886e-09,                   0.11800290773693659, -6979.498286504042, 5.452668838217335,-6974.0456176658245,2.9217343321762144e-08
                1.6133234700699655,                       -0.09704289150487537,                        0.18364319340415772,             1.7263239341636527,                3.726178141039149e-08,               6.9709950104024365e-09,                   0.12088635602336478, -6983.997984557547, 5.427677521004694,-6978.5703070365425, 3.246733850096311e-10
